3 0 3 ...ICC..HI..AAHJ.KDDDJ.KFGEE.KFG.... 
2 0 2 ...ICC..HI..AAHJ..DDDJ.KFGEE.KFG...K K99 
1 0 1 ..HICC..HI..AA.J..DDDJ.KFGEE.KFG...K H99 K99 
1 0 1 ..HICC..HI..AA.J..DDDJ.KFG.EEKFG...K E99 H99 K99 
1 0 1 ..HICC..HI...AAJ..DDDJ.KFG.EEKFG...K A99 E99 H99 K99 
1 0 1 ..HICC..HI...AAJ..DDDJ.KFGEE.KFG...K A99 H99 K99 
2 0 2 ..HICC..HI.K.AAJ.KDDDJ.KFGEE..FG.... A99 H99 K97 
2 0 2 ..HICC..HI.K.AAJ.KDDDJ.KFG..EEFG.... A99 E98 H99 K97 
1 0 1 ..HICC..HI.K.AA..KDDD..KFG.JEEFG.J.. A99 E98 H99 J98 K97 
1 0 1 ..HICC..HI.K.AA..K..DDDKFG.JEEFG.J.. A99 D98 E98 H99 J98 K97 
1 0 1 ..HICC..HI.K.AA..K.GDDDKFG.JEEF..J.. A99 D98 E98 G99 H99 J98 K97 
1 0 1 FCCI.KFG.I.K.GHAAK..HDDD...JEE...J.. A89 C95 D81 E98 F88 G89 H91 I96 J92 K94 
1 0 1 FCCI.KF..I.K...AAK..HDDD.GHJEE.G.J.. A89 C95 D81 E98 F88 G86 H92 I96 J92 K94 
1 0 1 FCCI.KF..I.K...AAK.GHDDD.GHJEE...J.. A89 C95 D81 E98 F88 G87 H92 I96 J92 K94 
1 0 1 FCCI.KF..I.K.G.AAK.GHDDD..HJEE...J.. A89 C95 D81 E98 F88 G88 H92 I96 J92 K94 
1 0 1 .CCI.K.G.I.K.G.AAK..HDDDF.HJEEF..J.. A89 C95 D81 E98 F84 G89 H92 I96 J92 K94 
1 0 1 .CCI.K.G.I.K.G.AAKF.HDDDF.HJEE...J.. A89 C95 D81 E98 F85 G89 H92 I96 J92 K94 
1 0 1 .CCI.K.G.I.KFG.AAKF.HDDD..HJEE...J.. A89 C95 D81 E98 F86 G89 H92 I96 J92 K94 
1 0 1 .CCI.KFG.I.KFG.AAK..HDDD..HJEE...J.. A89 C95 D81 E98 F87 G89 H92 I96 J92 K94 
1 0 1 FCCI.KF..I.K..AA.K..HDDD.GHJEE.G.J.. A90 C95 D81 E98 F88 G86 H92 I96 J92 K94 
1 0 1 FCCI.KF..I.K..AA.K.GHDDD.GHJEE...J.. A90 C95 D81 E98 F88 G87 H92 I96 J92 K94 
1 0 1 FCCI.KF..I.K.GAA.K.GHDDD..HJEE...J.. A90 C95 D81 E98 F88 G88 H92 I96 J92 K94 
1 0 1 .CCI.K.G.I.K.GAA.K..HDDDF.HJEEF..J.. A90 C95 D81 E98 F84 G89 H92 I96 J92 K94 
1 0 1 .CCI.K.G.I.K.GAA.KF.HDDDF.HJEE...J.. A90 C95 D81 E98 F85 G89 H92 I96 J92 K94 
1 0 1 .CCI.K.G.I.KFGAA.KF.HDDD..HJEE...J.. A90 C95 D81 E98 F86 G89 H92 I96 J92 K94 
1 0 1 .CCI.KFG.I.KFGAA.K..HDDD..HJEE...J.. A90 C95 D81 E98 F87 G89 H92 I96 J92 K94 
1 0 1 FCCI.KFG.I.K.G.AAK...DDD..HJEE..HJ.. A89 C95 D81 E98 F88 G89 H93 I96 J92 K94 
1 0 1 FCCI.KF..I.K..AA.K...DDD.GHJEE.GHJ.. A90 C95 D81 E98 F88 G86 H93 I96 J92 K94 
1 0 1 FCCI.KF..I.K..AA.K.G.DDD.GHJEE..HJ.. A90 C95 D81 E98 F88 G87 H93 I96 J92 K94 
1 0 1 FCCI.KF..I.K.GAA.K.G.DDD..HJEE..HJ.. A90 C95 D81 E98 F88 G88 H93 I96 J92 K94 
1 0 1 .CCI.K.G.I.K.GAA.K...DDDF.HJEEF.HJ.. A90 C95 D81 E98 F84 G89 H93 I96 J92 K94 
1 0 1 .CCI.K.G.I.K.GAA.KF..DDDF.HJEE..HJ.. A90 C95 D81 E98 F85 G89 H93 I96 J92 K94 
1 0 1 .CCI.K.G.I.KFGAA.KF..DDD..HJEE..HJ.. A90 C95 D81 E98 F86 G89 H93 I96 J92 K94 
1 0 1 .CCI.KFG.I.KFGAA.K...DDD..HJEE..HJ.. A90 C95 D81 E98 F87 G89 H93 I96 J92 K94 
1 0 1 FCCI.KFG.I.K.GAA.K..DDD...HJEE..HJ.. A90 C95 D82 E98 F88 G89 H93 I96 J92 K94 
1 0 1 FCCI.KFG.I.K.GAA.K.DDD....HJEE..HJ.. A90 C95 D83 E98 F88 G89 H93 I96 J92 K94 
1 0 1 .CCI.KFG.I.KFGAA.KDDD.....HJEE..HJ.. A90 C95 D84 E98 F87 G89 H93 I96 J92 K94 
1 0 1 .CCI.KFG.I.KFGAA.KDDDJ....HJEE..H... A90 C95 D84 E98 F87 G89 H93 I96 J93 K94 
1 0 1 .CCI..FG.I.KFGAA.KDDDJ.K..HJEE..H... A90 C95 D84 E98 F87 G89 H93 I96 J93 K95 
1 0 1 FCCI.KFG.I.K.G.AAKDDDJ....HJEE..H... A91 C95 D84 E98 F88 G89 H93 I96 J93 K94 
1 0 1 .CCI..FG.I.KFG.AAKDDDJ.K..HJEE..H... A91 C95 D84 E98 F87 G89 H93 I96 J93 K95 
1 0 1 FCCI..FG.I.K.GAA.KDDD..K..HJEE..HJ.. A90 C95 D84 E98 F88 G89 H93 I96 J94 K95 
1 0 1 FCCI.KFG.I.K.G.AAKDDD.....HJEE..HJ.. A91 C95 D84 E98 F88 G89 H93 I96 J94 K94 
1 0 1 .CCI..FG.I.KFG.AAKDDD..K..HJEE..HJ.. A91 C95 D84 E98 F87 G89 H93 I96 J94 K95 
1 0 1 FCCI..FG.I.K.G.AAK.DDD.K..HJEE..HJ.. A91 C95 D85 E98 F88 G89 H93 I96 J94 K95 
1 0 1 FCCI..FG.I.K.GAA.K..DDDK..HJEE..HJ.. A90 C95 D86 E98 F88 G89 H93 I96 J94 K95 
1 0 1 FCCI.KFG.I.K.G.AAK..DDD...HJEE..HJ.. A91 C95 D86 E98 F88 G89 H93 I96 J94 K94 
1 0 1 .CCI...G.I.K.G.AAK..DDDKF.HJEEF.HJ.. A91 C95 D86 E98 F84 G89 H93 I96 J94 K95 
1 0 1 .CCI...G.I.K.G.AAKF.DDDKF.HJEE..HJ.. A91 C95 D86 E98 F85 G89 H93 I96 J94 K95 
1 0 1 .CCI...G.I.KFG.AAKF.DDDK..HJEE..HJ.. A91 C95 D86 E98 F86 G89 H93 I96 J94 K95 
1 0 1 .CCI..FG.I.KFG.AAK..DDDK..HJEE..HJ.. A91 C95 D86 E98 F87 G89 H93 I96 J94 K95 
1 0 1 FCCI..F..I.K.G.AAK.GDDDK..HJEE..HJ.. A91 C95 D86 E98 F88 G90 H93 I96 J94 K95 
1 0 1 FCCI.KF..I.K...AAK.GDDD..GHJEE..HJ.. A91 C95 D86 E98 F88 G91 H93 I96 J94 K94 
1 0 1 .CCI.....I.K...AAK.GDDDKFGHJEEF.HJ.. A91 C95 D86 E98 F84 G91 H93 I96 J94 K95 
1 0 1 .CCI.....I.K...AAKFGDDDKFGHJEE..HJ.. A91 C95 D86 E98 F85 G91 H93 I96 J94 K95 
1 0 1 .CCI.....I.KF..AAKFGDDDK.GHJEE..HJ.. A91 C95 D86 E98 F86 G91 H93 I96 J94 K95 
1 0 1 .CCI..F..I.KF..AAK.GDDDK.GHJEE..HJ.. A91 C95 D86 E98 F87 G91 H93 I96 J94 K95 
1 0 1 FCCI..F..I.K..AA.K.GDDDK.GHJEE..HJ.. A92 C95 D86 E98 F88 G91 H93 I96 J94 K95 
1 0 1 FCCI..F..I.K.AA..K.GDDDK.GHJEE..HJ.. A93 C95 D86 E98 F88 G91 H93 I96 J94 K95 
1 0 1 FCCI.KF..I.KAA...K.GDDD..GHJEE..HJ.. A94 C95 D86 E98 F88 G91 H93 I96 J94 K94 
1 0 1 FCCI..F..I.K...AAK..DDDK.GHJEE.GHJ.. A91 C95 D86 E98 F88 G92 H93 I96 J94 K95 
1 0 1 FCCI..F..I.K..AA.K..DDDK.GHJEE.GHJ.. A92 C95 D86 E98 F88 G92 H93 I96 J94 K95 
1 0 1 FCCI..F..I.K.AA..K..DDDK.GHJEE.GHJ.. A93 C95 D86 E98 F88 G92 H93 I96 J94 K95 
1 0 1 FCCI.KF..I.KAA...K..DDD..GHJEE.GHJ.. A94 C95 D86 E98 F88 G92 H93 I96 J94 K94 
1 0 1 FCCI..F..I.KAA...KDDD..K.GHJEE.GHJ.. A94 C95 D86 E98 F88 G92 H93 I96 J94 K95 
1 0 1 FCCI..F..I.K...AAK.DDD.K.GHJEE.GHJ.. A91 C95 D87 E98 F88 G92 H93 I96 J94 K95 
1 0 1 FCCI..F..I.K..AA.K.DDD.K.GHJEE.GHJ.. A92 C95 D87 E98 F88 G92 H93 I96 J94 K95 
1 0 1 FCCI..F..I.K.AA..K.DDD.K.GHJEE.GHJ.. A93 C95 D87 E98 F88 G92 H93 I96 J94 K95 
1 0 1 FCCI.KF..I.KAA...K.DDD...GHJEE.GHJ.. A94 C95 D87 E98 F88 G92 H93 I96 J94 K94 
2 0 2 FCC...F....KAA.I.KDDDI.K.GHJEE.GHJ.. A94 C95 D86 E98 F88 G92 H93 I94 J94 K95 
2 0 2 F..CC.F....KAA.I.KDDDI.K.GHJEE.GHJ.. A94 C93 D86 E98 F88 G92 H93 I94 J94 K95 
2 0 2 F..CCKF....KAA.I.KDDDI...GHJEE.GHJ.. A94 C93 D86 E98 F88 G92 H93 I94 J94 K94 
2 0 2 F..CCKF....K.AAI.KDDDI...GHJEE.GHJ.. A93 C93 D86 E98 F88 G92 H93 I94 J94 K94 
2 0 2 F.CC.KF....K.AAI.KDDDI...GHJEE.GHJ.. A93 C92 D86 E98 F88 G92 H93 I94 J94 K94 
2 0 2 F.CC..F....K.AAI.KDDDI.K.GHJEE.GHJ.. A93 C92 D86 E98 F88 G92 H93 I94 J94 K93 
2 0 2 ..CC..F....KFAAI.KDDDI.K.GHJEE.GHJ.. A93 C92 D86 E98 F87 G92 H93 I94 J94 K93 
2 0 2 ..CC..F..I.KFAAI.KDDD..K.GHJEE.GHJ.. A93 C92 D86 E98 F87 G92 H93 I93 J94 K93 
2 0 2 ..CC..F..I.KFAAI.K..DDDK.GHJEE.GHJ.. A93 C92 D84 E98 F87 G92 H93 I93 J94 K93 
2 0 2 ..CC..F..I.KFAAI.K.GDDDK.GHJEE..HJ.. A93 C92 D84 E98 F87 G91 H93 I93 J94 K93 
2 0 2 ..CC.....I.K.AAI.K.GDDDKFGHJEEF.HJ.. A93 C92 D84 E98 F84 G91 H93 I93 J94 K93 
2 0 2 ..CC.....I.KAA.I.K.GDDDKFGHJEEF.HJ.. A92 C92 D84 E98 F84 G91 H93 I93 J94 K93 
2 0 2 ..CC.....I.KAA.I.K..DDDKFGHJEEFGHJ.. A92 C92 D84 E98 F84 G90 H93 I93 J94 K93 
2 0 2 ..CC.....I.KAA.I.KF.DDDKFGHJEE.GHJ.. A92 C92 D84 E98 F83 G90 H93 I93 J94 K93 
2 0 2 ..CC.....I.KAA.I.KFDDD.KFGHJEE.GHJ.. A92 C92 D83 E98 F83 G90 H93 I93 J94 K93 
2 0 2 ..CC.....I.K.AAI.KFDDD.KFGHJEE.GHJ.. A91 C92 D83 E98 F83 G90 H93 I93 J94 K93 
2 0 2 ..CC.....I.K.AAI.K.DDD.KFGHJEEFGHJ.. A91 C92 D83 E98 F82 G90 H93 I93 J94 K93 
2 0 2 ..CC.....I.K.AAI.KDDD..KFGHJEEFGHJ.. A91 C92 D82 E98 F82 G90 H93 I93 J94 K93 
2 0 2 ..CC.....I.K.AAI.KDDDJ.KFGHJEEFGH... A91 C92 D82 E98 F82 G90 H93 I93 J93 K93 
2 0 2 ..CC.....I.KAA.I.KDDDJ.KFGHJEEFGH... A90 C92 D82 E98 F82 G90 H93 I93 J93 K93 
2 0 2 ..CC.K...I.KAA.I.KDDDJ..FGHJEEFGH... A90 C92 D82 E98 F82 G90 H93 I93 J93 K92 
2 0 2 ..CC.K...I.KAA.I.KDDD...FGHJEEFGHJ.. A90 C92 D82 E98 F82 G90 H93 I93 J92 K92 
2 0 2 ..CC.K...I.KAA.I.K...DDDFGHJEEFGHJ.. A90 C92 D79 E98 F82 G90 H93 I93 J92 K92 
2 0 2 ..CC.K...I.KAA.I.K..HDDDFGHJEEFG.J.. A90 C92 D79 E98 F82 G90 H92 I93 J92 K92 
2 0 2 ..CC.K...I.KAA.I.K.GHDDDFGHJEEF..J.. A90 C92 D79 E98 F82 G89 H92 I93 J92 K92 
2 0 2 ..CC.K...I.KAA.I.KFGHDDDFGHJEE...J.. A90 C92 D79 E98 F81 G89 H92 I93 J92 K92 
2 0 2 ..CC.K...I.KAA.I.KFG.DDDFGHJEE..HJ.. A90 C92 D79 E98 F81 G89 H91 I93 J92 K92 
2 0 2 ..CC.K...I.KAA.I.KFGDDD.FGHJEE..HJ.. A90 C92 D78 E98 F81 G89 H91 I93 J92 K92 
2 0 2 ..CC.K...I.K.AAI.KFGDDD.FGHJEE..HJ.. A89 C92 D78 E98 F81 G89 H91 I93 J92 K92 
2 0 2 ..CC.K...I.K.AAI.KF.DDD.FGHJEE.GHJ.. A89 C92 D78 E98 F81 G88 H91 I93 J92 K92 
2 0 2 ..CC.K...I.K.AAI.K..DDD.FGHJEEFGHJ.. A89 C92 D78 E98 F80 G88 H91 I93 J92 K92 
2 0 2 ..CC.K...I.K.AAI.KF..DDDFGHJEE.GHJ.. A89 C92 D77 E98 F81 G88 H91 I93 J92 K92 
2 0 2 ..CC.K...I.K.AAI.KF.HDDDFGHJEE.G.J.. A89 C92 D77 E98 F81 G88 H90 I93 J92 K92 
2 0 2 ..CC.KF..I.KFAAI.K..HDDD.GHJEE.G.J.. A89 C92 D77 E98 F79 G88 H90 I93 J92 K92 
2 0 2 ..CC.KF..I.KFAAI.K.GHDDD.GHJEE...J.. A89 C92 D77 E98 F79 G87 H90 I93 J92 K92 
2 0 2 ..CC.KF..I.KFAAI.K.G.DDD.GHJEE..HJ.. A89 C92 D77 E98 F79 G87 H89 I93 J92 K92 
2 0 2 ..CC.K...I.KFAAI.KFG.DDD.GHJEE..HJ.. A89 C92 D77 E98 F78 G87 H89 I93 J92 K92 
2 0 2 F.CC.KF..I.K.AAI.K.G.DDD.GHJEE..HJ.. A89 C92 D77 E98 F78 G87 H89 I93 J92 K92 
2 0 2 ..CC.K...I.KFAAI.KFGHDDD.GHJEE...J.. A89 C92 D77 E98 F78 G87 H90 I93 J92 K92 
2 0 2 ..CC.K...I.KFAAI.KF.HDDD.GHJEE.G.J.. A89 C92 D77 E98 F80 G88 H90 I93 J92 K92 
2 0 2 F.CC.KF..I.K.AAI.K...DDD.GHJEE.GHJ.. A89 C92 D77 E98 F78 G88 H91 I93 J92 K92 
2 0 2 F.CC.KF..I.K.AAI.K.DDD...GHJEE.GHJ.. A89 C92 D75 E98 F78 G88 H91 I93 J92 K92 
2 0 2 F.CC.KF..I.KAA.I.K.DDD...GHJEE.GHJ.. A88 C92 D75 E98 F78 G88 H91 I93 J92 K92 
2 0 2 F.CC.KF..I.KAA.I.K..DDD..GHJEE.GHJ.. A88 C92 D74 E98 F78 G88 H91 I93 J92 K92 
2 0 2 F.CC.KF..I.KAA.I.K.GDDD..GHJEE..HJ.. A88 C92 D74 E98 F78 G87 H91 I93 J92 K92 
2 0 2 F.CC..F..I.KAA.I.K..DDDK.GHJEE.GHJ.. A88 C92 D74 E98 F78 G88 H91 I93 J92 K91 
2 0 2 F.CC..F..I.KAA.I.KDDD..K.GHJEE.GHJ.. A88 C92 D72 E98 F78 G88 H91 I93 J92 K91 
2 0 2 F.CC..F..I.KAA.I.KDDDJ.K.GHJEE.GH... A88 C92 D72 E98 F78 G88 H91 I93 J91 K91 
2 0 2 F.CC.KF..I.KAA.I.KDDDJ...GHJEE.GH... A88 C92 D72 E98 F78 G88 H91 I93 J91 K90 
2 0 2 F.CC.KF..I.K.AAI.KDDDJ...GHJEE.GH... A87 C92 D72 E98 F78 G88 H91 I93 J91 K90 
2 0 2 F..CCKF..I.KAA.I.KDDDJ...GHJEE.GH... A88 C91 D72 E98 F78 G88 H91 I93 J91 K90 
2 0 2 F.CC.KF..I.KAA.I.KDDD....GHJEE.GHJ.. A88 C92 D74 E98 F78 G88 H91 I93 J92 K92 
2 0 2 ..CC.K...I.KFAAI.KFDDD...GHJEE.GHJ.. A89 C92 D75 E98 F76 G88 H91 I93 J92 K92 
2 0 2 ...CCK...I.KFAAI.KFDDD...GHJEE.GHJ.. A89 C91 D75 E98 F76 G88 H91 I93 J92 K92 
2 0 2 ...CCK...I.KFAAI.KF.DDD..GHJEE.GHJ.. A89 C91 D74 E98 F76 G88 H91 I93 J92 K92 
2 0 2 ...CCK...I.KFAAI.KFGDDD..GHJEE..HJ.. A89 C91 D74 E98 F76 G87 H91 I93 J92 K92 
2 0 2 ...CCKF..I.KFAAI.K.GDDD..GHJEE..HJ.. A89 C91 D74 E98 F75 G87 H91 I93 J92 K92 
2 0 2 ...CCK...I.K.AAI.KFDDD..FGHJEE.GHJ.. A89 C91 D75 E98 F75 G88 H91 I93 J92 K92 
2 0 2 ...CCK...I.KAA.I.KFDDD..FGHJEE.GHJ.. A88 C91 D75 E98 F75 G88 H91 I93 J92 K92 
2 0 2 ...CCK...I.KAA.I.K.DDD..FGHJEEFGHJ.. A88 C91 D75 E98 F74 G88 H91 I93 J92 K92 
2 0 2 ...CCK...I.KAA.I.K..DDD.FGHJEEFGHJ.. A88 C91 D74 E98 F74 G88 H91 I93 J92 K92 
2 0 2 ...CCK...I.KAA.I.K.GDDD.FGHJEEF.HJ.. A88 C91 D74 E98 F74 G87 H91 I93 J92 K92 
2 0 2 ...CC....I.KAA.I.K.DDD.KFGHJEEFGHJ.. A88 C91 D75 E98 F74 G88 H91 I93 J92 K91 
2 0 2 ...CC....I.KAA.I.KDDD..KFGHJEEFGHJ.. A88 C91 D74 E98 F74 G88 H91 I93 J92 K91 
2 0 2 ...CC......KAA.I.KDDDI.KFGHJEEFGHJ.. A88 C91 D74 E98 F74 G88 H91 I92 J92 K91 
2 0 2 ...CC......K.AAI.KDDDI.KFGHJEEFGHJ.. A87 C91 D74 E98 F74 G88 H91 I92 J92 K91 
2 0 2 ...CCK.....K.AAI.KDDDI..FGHJEEFGHJ.. A87 C91 D74 E98 F74 G88 H91 I92 J92 K90 
2 0 2 ..CC.K.....K.AAI.KDDDI..FGHJEEFGHJ.. A87 C90 D74 E98 F74 G88 H91 I92 J92 K90 
2 0 2 ...CCK.....KAA.I.KDDDI..FGHJEEFGHJ.. A88 C91 D74 E98 F74 G88 H91 I92 J92 K90 
2 0 2 ..CC.......KAA.I.KDDDI.KFGHJEEFGHJ.. A88 C90 D74 E98 F74 G88 H91 I92 J92 K91 
2 0 2 ...CCK...I.KAA.I.KF..DDDFGHJEE.GHJ.. A88 C91 D73 E98 F75 G88 H91 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.KF..DDDFG.JEE.G.J.. A88 C91 D73 E98 F75 G88 H87 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.KFG.DDDFG.JEE...J.. A88 C91 D73 E98 F75 G87 H87 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.K.G.DDDFG.JEEF..J.. A88 C91 D73 E98 F74 G87 H87 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.K.GDDD.FG.JEEF..J.. A88 C91 D72 E98 F74 G87 H87 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.K..DDD.FG.JEEFG.J.. A88 C91 D72 E98 F74 G86 H87 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.KDDD...FG.JEEFG.J.. A88 C91 D70 E98 F74 G86 H87 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.KDDDJ..FG.JEEFG.... A88 C91 D70 E98 F74 G86 H87 I93 J91 K92 
2 0 2 ..HCCK..H..KAA.I.KDDDI..FG.JEEFG.J.. A88 C91 D70 E98 F74 G86 H87 I92 J92 K92 
2 0 2 ..HCC...H..KAA.I.KDDDI.KFG.JEEFG.J.. A88 C91 D70 E98 F74 G86 H87 I92 J92 K91 
2 0 2 ..HCCK..H..K.AAI.KDDDI..FG.JEEFG.J.. A87 C91 D70 E98 F74 G86 H87 I92 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.K.DDD..FG.JEEFG.J.. A88 C91 D71 E98 F74 G86 H87 I93 J92 K92 
2 0 2 ..HCC...HI.KAA.I.K.DDD.KFG.JEEFG.J.. A88 C91 D71 E98 F74 G86 H87 I93 J92 K91 
2 0 2 ..HCC...HI.KAA.I.KFDDD.KFG.JEE.G.J.. A88 C91 D71 E98 F73 G86 H87 I93 J92 K91 
2 0 2 ..HCC...HI.KAA.I.KF.DDDKFG.JEE.G.J.. A88 C91 D70 E98 F73 G86 H87 I93 J92 K91 
2 0 2 ..HCC...HI.KAA.I.KFGDDDKFG.JEE...J.. A88 C91 D70 E98 F73 G85 H87 I93 J92 K91 
2 0 2 ..HCC...HI.K.AAI.KFDDD.KFG.JEE.G.J.. A87 C91 D71 E98 F73 G86 H87 I93 J92 K91 
2 0 2 F.HCC.F.HI.K.AAI.K.DDD.K.G.JEE.G.J.. A87 C91 D71 E98 F70 G86 H87 I93 J92 K91 
2 0 2 ..HCC.F.HI.KFAAI.K.DDD.K.G.JEE.G.J.. A87 C91 D71 E98 F71 G86 H87 I93 J92 K91 
2 0 2 ..HCC.F.HI.KFAAI.KDDD..K.G.JEE.G.J.. A87 C91 D70 E98 F71 G86 H87 I93 J92 K91 
2 0 2 ..HCC.F.H..KFAAI.KDDDI.K.G.JEE.G.J.. A87 C91 D70 E98 F71 G86 H87 I92 J92 K91 
2 0 2 ..HCCKF.H..KFAAI.KDDDI...G.JEE.G.J.. A87 C91 D70 E98 F71 G86 H87 I92 J92 K90 
2 0 2 F.HCC.F.H..K.AAI.KDDDI.K.G.JEE.G.J.. A87 C91 D70 E98 F70 G86 H87 I92 J92 K91 
2 0 2 ..HCCKF.HI.KFAAI.K.DDD...G.JEE.G.J.. A87 C91 D71 E98 F71 G86 H87 I93 J92 K90 
2 0 2 ..HCCKF.HI.KFAAI.K..DDD..G.JEE.G.J.. A87 C91 D70 E98 F71 G86 H87 I93 J92 K90 
2 0 2 ..HCCKF.HI.KFAAI.K.GDDD..G.JEE...J.. A87 C91 D70 E98 F71 G85 H87 I93 J92 K90 
2 0 2 ..HCCK..HI.K.AAI.KFGDDD.FG.JEE...J.. A87 C91 D70 E98 F69 G85 H87 I93 J92 K90 
2 0 2 ..HCCK..HI.KFAAI.KFGDDD..G.JEE...J.. A87 C91 D70 E98 F70 G85 H87 I93 J92 K90 
2 0 2 ..HCCK..HI.K.AAI.KF.DDD.FG.JEE.G.J.. A87 C91 D70 E98 F69 G86 H87 I93 J92 K90 
2 0 2 ..HCCK..HI.KFAAI.KF.DDD..G.JEE.G.J.. A87 C91 D70 E98 F70 G86 H87 I93 J92 K90 
2 0 2 ..HCCK..HI.KFAAI.KFDDD...G.JEE.G.J.. A87 C91 D71 E98 F70 G86 H87 I93 J92 K90 
2 0 2 ..HCC...HI.KFAAI.KFDDD.K.G.JEE.G.J.. A87 C91 D71 E98 F72 G86 H87 I93 J92 K91 
2 0 2 ..HCCK..HI.K.AAI.KFDDD..FG.JEE.G.J.. A87 C91 D71 E98 F73 G86 H87 I93 J92 K90 
2 0 2 ..HCCK..HI.K.AAI.K.DDD..FG.JEEFG.J.. A87 C91 D71 E98 F74 G86 H87 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.KFGDDD.FG.JEE...J.. A88 C91 D72 E98 F75 G87 H87 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.K...DDDFG.JEEFG.J.. A88 C91 D73 E98 F74 G88 H87 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.KFDDD..FG.JEE.G.J.. A88 C91 D71 E98 F75 G88 H87 I93 J92 K92 
2 0 2 ..HCCK..HI.KAA.I.KF.DDD.FG.JEE.G.J.. A88 C91 D72 E98 F75 G88 H87 I93 J92 K92 
2 0 2 ...CCK...I.KAA.I.KF.HDDDFGHJEE.G.J.. A88 C91 D73 E98 F75 G88 H90 I93 J92 K92 
2 0 2 ...CCK...I.KAA.I.KF.DDD.FGHJEE.GHJ.. A88 C91 D74 E98 F75 G88 H91 I93 J92 K92 
2 0 2 ...CC....I.KFAAI.KFDDD.K.GHJEE.GHJ.. A89 C91 D75 E98 F76 G88 H91 I93 J92 K91 
2 0 2 ...CC.F..I.KFAAI.K.DDD.K.GHJEE.GHJ.. A89 C91 D75 E98 F75 G88 H91 I93 J92 K91 
2 0 2 ..CC.KF..I.KFAAI.K.DDD...GHJEE.GHJ.. A89 C92 D75 E98 F77 G88 H91 I93 J92 K92 
2 0 2 F..CCKF..I.K.AAI.K.DDD...GHJEE.GHJ.. A89 C91 D75 E98 F78 G88 H91 I93 J92 K92 
2 0 2 ..CC.K...I.KFAAI.KF..DDD.GHJEE.GHJ.. A89 C92 D77 E98 F80 G88 H91 I93 J92 K92 
2 0 2 F.CC.KF..I.K.AAI.K..DDD..GHJEE.GHJ.. A89 C92 D78 E98 F78 G88 H91 I93 J92 K92 
2 0 2 ..CC.K...I.KFAAI.KF.DDD..GHJEE.GHJ.. A89 C92 D78 E98 F80 G88 H91 I93 J92 K92 
2 0 2 ...CCK...I.K.AAI.KF.DDD.FGHJEE.GHJ.. A89 C91 D78 E98 F81 G88 H91 I93 J92 K92 
2 0 2 F.CC.KF..I.K.AAI.K.GDDD..GHJEE..HJ.. A89 C92 D78 E98 F78 G89 H91 I93 J92 K92 
2 0 2 ..CC.K...I.KFAAI.KFGDDD..GHJEE..HJ.. A89 C92 D78 E98 F80 G89 H91 I93 J92 K92 
2 0 2 ...CCK...I.K.AAI.KFGDDD.FGHJEE..HJ.. A89 C91 D78 E98 F81 G89 H91 I93 J92 K92 
2 0 2 ...CCK...I.KAA.I.KFGDDD.FGHJEE..HJ.. A90 C91 D78 E98 F81 G89 H91 I93 J92 K92 
2 0 2 ...CC....I.KAA.I.KFGDDDKFGHJEE..HJ.. A90 C91 D78 E98 F81 G89 H91 I93 J92 K91 
2 0 2 ..CC.K...I.K.AAI.KFG.DDDFGHJEE..HJ.. A89 C92 D79 E98 F81 G89 H91 I93 J92 K92 
2 0 2 ...CCK...I.KAA.I.KFG.DDDFGHJEE..HJ.. A90 C91 D79 E98 F81 G89 H91 I93 J92 K92 
2 0 2 ..CC.K...I.K.AAI.KFGHDDDFGHJEE...J.. A89 C92 D79 E98 F81 G89 H92 I93 J92 K92 
2 0 2 ...CCK...I.KAA.I.KFGHDDDFGHJEE...J.. A90 C91 D79 E98 F81 G89 H92 I93 J92 K92 
2 0 2 ..CC.K...I.KAA.I.KF.HDDDFGHJEE.G.J.. A90 C92 D79 E98 F81 G90 H92 I93 J92 K92 
2 0 2 ..CC.K...I.K.AAI.K..HDDDFGHJEEFG.J.. A89 C92 D79 E98 F82 G90 H92 I93 J92 K92 
2 0 2 ...CCK...I.KAA.I.K..HDDDFGHJEEFG.J.. A90 C91 D79 E98 F82 G90 H92 I93 J92 K92 
2 0 2 ..CC.K...I.KAA.I.K.G.DDDFGHJEEF.HJ.. A90 C92 D79 E98 F82 G89 H93 I93 J92 K92 
2 0 2 ..CC.K...I.KAA.I.KF..DDDFGHJEE.GHJ.. A90 C92 D79 E98 F81 G90 H93 I93 J92 K92 
2 0 2 ..CC.K...I.KAA.I.K.DDD..FGHJEEFGHJ.. A90 C92 D81 E98 F82 G90 H93 I93 J92 K92 
