15 0 15 F..BBBF..H.KAA.HJKCCCIJK..GIDDEEG... 
15 0 15 F..BBBF..H.KAA.HJKCCC.JK..GIDDEEGI.. I99 
15 0 15 F..BBBF..H.KAA.HJK.CCCJK..GIDDEEGI.. C99 I99 
15 0 15 F..BBBF..HJKAA.HJK.CCC.K..GIDDEEGI.. C99 I99 J99 
15 0 15 F..BBBF..HJKAA.HJK..CCCK..GIDDEEGI.. C98 I99 J99 
15 0 15 F..BBBF..HJK.AAHJK..CCCK..GIDDEEGI.. A99 C98 I99 J99 
15 0 15 F..BBBF..HJK.AAHJKCCC..K..GIDDEEGI.. A99 C96 I99 J99 
15 0 15 F..BBBF..HJK.AAHJKCCCI.K..GIDDEEG... A99 C96 I98 J99 
15 0 15 ...BBBF..HJKFAAHJKCCCI.K..GIDDEEG... A99 C96 F99 I98 J99 
15 0 15 ...BBBF..H.KFAAHJKCCCIJK..GIDDEEG... A99 C96 F99 I98 J98 
15 0 15 ...BBBF..H.KFAAHJKCCC.JK..GIDDEEGI.. A99 C96 F99 I97 J98 
15 0 15 ...BBBF..H.KFAAHJK.CCCJK..GIDDEEGI.. A99 C95 F99 I97 J98 
15 0 15 ...BBBF..HJKFAAHJK.CCC.K..GIDDEEGI.. A99 C95 F99 I97 J97 
15 0 15 ...BBB...HJK.AAHJKFCCC.KF.GIDDEEGI.. A99 C95 F97 I97 J97 
15 0 15 ...BBB...HJKAA.HJKFCCC.KF.GIDDEEGI.. A98 C95 F97 I97 J97 
15 0 15 ...BBB...HJKAA.HJKF.CCCKF.GIDDEEGI.. A98 C94 F97 I97 J97 
15 0 15 BBB......HJKAA.HJKF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 I97 J97 
10 0 10 BBB.J....HJKAA.H.KF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 I97 J96 
5 0 5 BBBHJ....HJKAA...KF.CCCKF.GIDDEEGI.. A98 B97 C94 F97 H99 I97 J96 
5 0 5 BBBHJ....HJKAA...KFCCC.KF.GIDDEEGI.. A98 B97 C93 F97 H99 I97 J96 
5 0 5 BBBHJ....HJK...AAKFCCC.KF.GIDDEEGI.. A95 B97 C93 F97 H99 I97 J96 
5 0 5 BBBHJ.F..HJKF..AAK.CCC.K..GIDDEEGI.. A95 B97 C93 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKF..AAK..CCCK..GIDDEEGI.. A95 B97 C92 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..K..CCCK..GIDDEEGI.. A93 B97 C92 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..KCCC..K..GIDDEEGI.. A93 B97 C90 F95 H99 I97 J96 
5 0 5 BBBHJ.F..HJKFAA..KCCCI.K..GIDDEEG... A93 B97 C90 F95 H99 I96 J96 
5 0 5 BBBHJ.F..HJKF..AAKCCCI.K..GIDDEEG... A91 B97 C90 F95 H99 I96 J96 
5 0 5 BBBHJKF..HJKF..AAKCCCI....GIDDEEG... A91 B97 C90 F95 H99 I96 J96 K99 
5 0 5 BBBHJKF..HJKF..AAKCCC.....GIDDEEGI.. A91 B97 C90 F95 H99 I95 J96 K99 
5 0 5 BBBHJKF..HJKF..AAK...CCC..GIDDEEGI.. A91 B97 C87 F95 H99 I95 J96 K99 
5 0 5 BBBHJKF.GHJKF.GAAK...CCC...IDDEE.I.. A91 B97 C87 F95 G97 H99 I95 J96 K99 
10 0 10 F.GBBBF.GH..AA.HJ.CCC.JKDD.I.K.EEI.K A84 B94 C80 D96 E89 F88 G90 H98 I91 J84 K96 
10 0 10 F.GBBBF.GH.KAA.H.KCCC..KDD.IJ..EEIJ. A84 B94 C80 D96 E89 F88 G90 H98 I91 J86 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCC..KDD.IJK.EEIJ. A84 B94 C80 D96 E89 F88 G90 H98 I91 J86 K95 
10 0 10 F..BBBF.GH..AAGH..CCC..KDD.IJK.EEIJK A84 B94 C80 D96 E89 F88 G89 H98 I91 J86 K96 
10 0 10 F.GBBBF.G.J..AAHJ.CCCH.KDD.I.K.EEI.K A85 B94 C80 D96 E89 F88 G90 H97 I91 J83 K96 
10 0 10 F.GBBBF.G....AAHJ.CCCHJKDD.I.K.EEI.K A85 B94 C80 D96 E89 F88 G90 H97 I91 J84 K96 
10 0 10 F.GBBBF.G..K.AAH.KCCCH.KDD.IJ..EEIJ. A85 B94 C80 D96 E89 F88 G90 H97 I91 J86 K94 
10 0 10 F.GBBBF.G....AAH.KCCCH.KDD.IJK.EEIJ. A85 B94 C80 D96 E89 F88 G90 H97 I91 J86 K95 
10 0 10 F.GBBBF.GH.K.AAH.K..CCCKDD.IJ..EEIJ. A85 B94 C78 D96 E89 F88 G90 H98 I91 J86 K94 
10 0 10 F.GBBBF.GH...AAH.K..CCCKDD.IJK.EEIJ. A85 B94 C78 D96 E89 F88 G90 H98 I91 J86 K95 
10 0 10 ..GBBBF.GH.KFAAH.KCCCI.KDD.IJ..EE.J. A85 B94 C80 D96 E89 F87 G90 H98 I90 J86 K94 
10 0 10 ..GBBBF.GH..FAAH.KCCCI.KDD.IJK.EE.J. A85 B94 C80 D96 E89 F87 G90 H98 I90 J86 K95 
10 0 10 F.GBBBF.GH.KAA.H.KCCCI.KDD.IJ..EE.J. A84 B94 C80 D96 E89 F88 G90 H98 I90 J86 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCCI.KDD.IJK.EE.J. A84 B94 C80 D96 E89 F88 G90 H98 I90 J86 K95 
10 0 10 F..BBBF.GH..AAGH..CCCI.KDD.IJK.EE.JK A84 B94 C80 D96 E89 F88 G89 H98 I90 J86 K96 
10 0 10 F.GBBBF.GH.K.AAH.KCCCI.K.DDIJ..EE.J. A85 B94 C80 D95 E89 F88 G90 H98 I90 J86 K94 
10 0 10 F.GBBBF.GH...AAH.KCCCI.K.DDIJK.EE.J. A85 B94 C80 D95 E89 F88 G90 H98 I90 J86 K95 
10 0 10 F.GBBBF.GHJ..AAHJ.CCCI.KDD.I.KEE...K A85 B94 C80 D96 E88 F88 G90 H98 I90 J83 K96 
10 0 10 F.GBBBF.GH...AAHJ.CCCIJKDD.I.KEE...K A85 B94 C80 D96 E88 F88 G90 H98 I90 J84 K96 
10 0 10 F.GBBBF.GH.K.AAH.KCCCI.KDD.IJ.EE..J. A85 B94 C80 D96 E88 F88 G90 H98 I90 J86 K94 
10 0 10 F.GBBBF.GH...AAH.KCCCI.KDD.IJKEE..J. A85 B94 C80 D96 E88 F88 G90 H98 I90 J86 K95 
10 0 10 ..GBBBF.GH.KFAAH.KCCCI.KDD.IJ...EEJ. A85 B94 C80 D96 E88 F87 G90 H98 I90 J86 K94 
10 0 10 ..GBBBF.GH..FAAH.KCCCI.KDD.IJK..EEJ. A85 B94 C80 D96 E88 F87 G90 H98 I90 J86 K95 
10 0 10 F.GBBBF.GH.KAA.H.KCCCI.KDD.IJ...EEJ. A84 B94 C80 D96 E88 F88 G90 H98 I90 J86 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCCI.KDD.IJK..EEJ. A84 B94 C80 D96 E88 F88 G90 H98 I90 J86 K95 
10 0 10 F..BBBF.GH..AAGH..CCCI.KDD.IJK..EEJK A84 B94 C80 D96 E88 F88 G89 H98 I90 J86 K96 
10 0 10 F.GBBBF.GH.K.AAH.KCCCI.K.DDIJ...EEJ. A85 B94 C80 D95 E88 F88 G90 H98 I90 J86 K94 
10 0 10 F.GBBBF.GH...AAH.KCCCI.K.DDIJK..EEJ. A85 B94 C80 D95 E88 F88 G90 H98 I90 J86 K95 
10 0 10 ..GBBBF.GH.KFAAH.KCCCIJKDD.IJ...EE.. A85 B94 C80 D96 E88 F87 G90 H98 I90 J85 K94 
10 0 10 ..GBBBF.GH..FAAH.KCCCIJKDD.IJK..EE.. A85 B94 C80 D96 E88 F87 G90 H98 I90 J85 K95 
10 0 10 ..GBBBF.GHJ.FAAHJ.CCCI.KDD.I.K..EE.K A85 B94 C80 D96 E88 F87 G90 H98 I90 J83 K96 
10 0 10 ..GBBBF.GH..FAAHJ.CCCIJKDD.I.K..EE.K A85 B94 C80 D96 E88 F87 G90 H98 I90 J84 K96 
10 0 10 F.GBBBF.GH.KAA.H.KCCCIJKDD.IJ...EE.. A84 B94 C80 D96 E88 F88 G90 H98 I90 J85 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCCIJKDD.IJK..EE.. A84 B94 C80 D96 E88 F88 G90 H98 I90 J85 K95 
10 0 10 F.GBBBF.GHJ.AA.HJ.CCCI.KDD.I.K..EE.K A84 B94 C80 D96 E88 F88 G90 H98 I90 J83 K96 
10 0 10 F.GBBBF.GH..AA.HJ.CCCIJKDD.I.K..EE.K A84 B94 C80 D96 E88 F88 G90 H98 I90 J84 K96 
10 0 10 F..BBBF.GH..AAGH..CCCIJKDD.IJK..EE.K A84 B94 C80 D96 E88 F88 G89 H98 I90 J85 K96 
10 0 10 F.GBBBF.GH.K.AAH.KCCCIJK.DDIJ...EE.. A85 B94 C80 D95 E88 F88 G90 H98 I90 J85 K94 
10 0 10 F.GBBBF.GH...AAH.KCCCIJK.DDIJK..EE.. A85 B94 C80 D95 E88 F88 G90 H98 I90 J85 K95 
10 0 10 F.GBBBF.GHJ..AAHJ.CCCI.K.DDI.K..EE.K A85 B94 C80 D95 E88 F88 G90 H98 I90 J83 K96 
10 0 10 F.GBBBF.GH...AAHJ.CCCIJK.DDI.K..EE.K A85 B94 C80 D95 E88 F88 G90 H98 I90 J84 K96 
10 0 10 ..GBBBF.GH.KFAAH.KCCCIJKDD.IJ....EE. A85 B94 C80 D96 E87 F87 G90 H98 I90 J85 K94 
10 0 10 ..GBBBF.GH..FAAH.KCCCIJKDD.IJK...EE. A85 B94 C80 D96 E87 F87 G90 H98 I90 J85 K95 
10 0 10 ..GBBBF.GHJ.FAAHJ.CCCI.KDD.I.K...EEK A85 B94 C80 D96 E87 F87 G90 H98 I90 J83 K96 
10 0 10 ..GBBBF.GH..FAAHJ.CCCIJKDD.I.K...EEK A85 B94 C80 D96 E87 F87 G90 H98 I90 J84 K96 
10 0 10 F.GBBBF.GH.KAA.H.KCCCIJKDD.IJ....EE. A84 B94 C80 D96 E87 F88 G90 H98 I90 J85 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCCIJKDD.IJK...EE. A84 B94 C80 D96 E87 F88 G90 H98 I90 J85 K95 
10 0 10 F.GBBBF.GHJ.AA.HJ.CCCI.KDD.I.K...EEK A84 B94 C80 D96 E87 F88 G90 H98 I90 J83 K96 
10 0 10 F.GBBBF.GH..AA.HJ.CCCIJKDD.I.K...EEK A84 B94 C80 D96 E87 F88 G90 H98 I90 J84 K96 
10 0 10 F..BBBF.GH..AAGH..CCCIJKDD.IJK...EEK A84 B94 C80 D96 E87 F88 G89 H98 I90 J85 K96 
10 0 10 ..GBBBF.GH.KFAAH.KCCCIJK.DDIJ....EE. A85 B94 C80 D95 E87 F87 G90 H98 I90 J85 K94 
10 0 10 ..GBBBF.GH..FAAH.KCCCIJK.DDIJK...EE. A85 B94 C80 D95 E87 F87 G90 H98 I90 J85 K95 
10 0 10 ..GBBBF.GHJ.FAAHJ.CCCI.K.DDI.K...EEK A85 B94 C80 D95 E87 F87 G90 H98 I90 J83 K96 
10 0 10 ..GBBBF.GH..FAAHJ.CCCIJK.DDI.K...EEK A85 B94 C80 D95 E87 F87 G90 H98 I90 J84 K96 
10 0 10 F.GBBBF.GH.KAA.H.KCCCIJK.DDIJ....EE. A84 B94 C80 D95 E87 F88 G90 H98 I90 J85 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCCIJK.DDIJK...EE. A84 B94 C80 D95 E87 F88 G90 H98 I90 J85 K95 
10 0 10 F.GBBBF.GHJ.AA.HJ.CCCI.K.DDI.K...EEK A84 B94 C80 D95 E87 F88 G90 H98 I90 J83 K96 
10 0 10 F.GBBBF.GH..AA.HJ.CCCIJK.DDI.K...EEK A84 B94 C80 D95 E87 F88 G90 H98 I90 J84 K96 
10 0 10 F..BBBF.GH..AAGH..CCCIJK.DDIJK...EEK A84 B94 C80 D95 E87 F88 G89 H98 I90 J85 K96 
10 0 10 F.GBBBF.GH.K.AAH.KCCCIJK.DDIJ..EE... A85 B94 C80 D95 E85 F88 G90 H98 I90 J85 K94 
10 0 10 F.GBBBF.GH...AAH.KCCCIJK.DDIJK.EE... A85 B94 C80 D95 E85 F88 G90 H98 I90 J85 K95 
10 0 10 F.GBBBF.GHJ..AAHJ.CCCI.K.DDI.K.EE..K A85 B94 C80 D95 E85 F88 G90 H98 I90 J83 K96 
10 0 10 F.GBBBF.GH...AAHJ.CCCIJK.DDI.K.EE..K A85 B94 C80 D95 E85 F88 G90 H98 I90 J84 K96 
10 0 10 ..GBBBF.GH.KFAAH.KCCCIJK.DDIJ.EE.... A85 B94 C80 D95 E84 F87 G90 H98 I90 J85 K94 
10 0 10 ..GBBBF.GH..FAAH.KCCCIJK.DDIJKEE.... A85 B94 C80 D95 E84 F87 G90 H98 I90 J85 K95 
10 0 10 F.GBBBF.GH.KAA.H.KCCCIJK.DDIJ.EE.... A84 B94 C80 D95 E84 F88 G90 H98 I90 J85 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCCIJK.DDIJKEE.... A84 B94 C80 D95 E84 F88 G90 H98 I90 J85 K95 
10 0 10 F..BBBF.GH..AAGH..CCCIJK.DDIJKEE...K A84 B94 C80 D95 E84 F88 G89 H98 I90 J85 K96 
10 0 10 ..GBBBF.GHJ.FAAHJ.CCCI.K.DDI.KEE...K A85 B94 C80 D95 E84 F87 G90 H98 I90 J81 K96 
10 0 10 ..GBBBF.GH..FAAHJ.CCCIJK.DDI.KEE...K A85 B94 C80 D95 E84 F87 G90 H98 I90 J82 K96 
10 0 10 ..GBBBF.GH.KFAAH.KCCCI.K.DDIJ.EE..J. A85 B94 C80 D95 E84 F87 G90 H98 I90 J84 K94 
10 0 10 ..GBBBF.GH..FAAH.KCCCI.K.DDIJKEE..J. A85 B94 C80 D95 E84 F87 G90 H98 I90 J84 K95 
10 0 10 F.GBBBF.GH.KAA.H.KCCCI.KDD.IJ.EE..J. A84 B94 C80 D94 E84 F88 G90 H98 I90 J84 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCCI.KDD.IJKEE..J. A84 B94 C80 D94 E84 F88 G90 H98 I90 J84 K95 
10 0 10 F..BBBF.GH..AAGH..CCCI.KDD.IJKEE..JK A84 B94 C80 D94 E84 F88 G89 H98 I90 J84 K96 
10 0 10 F.GBBBF.GH.KAA.H.KCCC..K.DDIJ.EE.IJ. A84 B94 C80 D95 E84 F88 G90 H98 I89 J84 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCC..K.DDIJKEE.IJ. A84 B94 C80 D95 E84 F88 G90 H98 I89 J84 K95 
10 0 10 F..BBBF.GH..AAGH..CCC..K.DDIJKEE.IJK A84 B94 C80 D95 E84 F88 G89 H98 I89 J84 K96 
10 0 10 F.GBBBF.GH.KAA.H.KCCCI.K.DDIJ..EE.J. A84 B94 C80 D95 E83 F88 G90 H98 I90 J84 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCCI.K.DDIJK.EE.J. A84 B94 C80 D95 E83 F88 G90 H98 I90 J84 K95 
10 0 10 F..BBBF.GH..AAGH..CCCI.K.DDIJK.EE.JK A84 B94 C80 D95 E83 F88 G89 H98 I90 J84 K96 
10 0 10 F.GBBBF.GH.KAA.H.KCCCIJKDD.IJ.EE.... A84 B94 C80 D94 E80 F88 G90 H98 I90 J83 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCCIJKDD.IJKEE.... A84 B94 C80 D94 E80 F88 G90 H98 I90 J83 K95 
10 0 10 F.GBBBF.GHJ.AA.HJ.CCCI.KDD.I.KEE...K A84 B94 C80 D94 E80 F88 G90 H98 I90 J81 K96 
10 0 10 F.GBBBF.GH..AA.HJ.CCCIJKDD.I.KEE...K A84 B94 C80 D94 E80 F88 G90 H98 I90 J82 K96 
10 0 10 F..BBBF.GH..AAGH..CCCIJKDD.IJKEE...K A84 B94 C80 D94 E80 F88 G89 H98 I90 J83 K96 
10 0 10 F.GBBBF.GH.KAA.H.KCCCIJKDD.IJ..EE... A84 B94 C80 D94 E81 F88 G90 H98 I90 J83 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCCIJKDD.IJK.EE... A84 B94 C80 D94 E81 F88 G90 H98 I90 J83 K95 
10 0 10 F.GBBBF.GHJ.AA.HJ.CCCI.KDD.I.K.EE..K A84 B94 C80 D94 E81 F88 G90 H98 I90 J81 K96 
10 0 10 F.GBBBF.GH..AA.HJ.CCCIJKDD.I.K.EE..K A84 B94 C80 D94 E81 F88 G90 H98 I90 J82 K96 
10 0 10 F..BBBF.GH..AAGH..CCCIJKDD.IJK.EE..K A84 B94 C80 D94 E81 F88 G89 H98 I90 J83 K96 
10 0 10 F.GBBBF.G..KAA.H.KCCCHJK.DDIJ..EEI.. A84 B94 C80 D95 E81 F88 G90 H97 I89 J83 K94 
10 0 10 F.GBBBF.G...AA.H.KCCCHJK.DDIJK.EEI.. A84 B94 C80 D95 E81 F88 G90 H97 I89 J83 K95 
10 0 10 F..BBBF.G...AAGH..CCCHJK.DDIJK.EEI.K A84 B94 C80 D95 E81 F88 G89 H97 I89 J83 K96 
10 0 10 F.GBBBF.GH.KAA.H.KCCC..K.DDIJ..EEIJ. A84 B94 C80 D95 E81 F88 G90 H98 I89 J82 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCC..K.DDIJK.EEIJ. A84 B94 C80 D95 E81 F88 G90 H98 I89 J82 K95 
10 0 10 F..BBBF.GH..AAGH..CCC..K.DDIJK.EEIJK A84 B94 C80 D95 E81 F88 G89 H98 I89 J82 K96 
10 0 10 F.GBBBF.G..K.AAH.KCCCHJK.DDIJ.EE.I.. A83 B94 C80 D95 E80 F88 G90 H97 I89 J83 K94 
10 0 10 F.GBBBF.G....AAH.KCCCHJK.DDIJKEE.I.. A83 B94 C80 D95 E80 F88 G90 H97 I89 J83 K95 
10 0 10 F.GBBBF.G..KAA.H.KCCCHJKDD.IJ.EE.I.. A84 B94 C80 D94 E80 F88 G90 H97 I89 J83 K94 
10 0 10 F.GBBBF.G...AA.H.KCCCHJKDD.IJKEE.I.. A84 B94 C80 D94 E80 F88 G90 H97 I89 J83 K95 
10 0 10 F..BBBF.G...AAGH..CCCHJKDD.IJKEE.I.K A84 B94 C80 D94 E80 F88 G89 H97 I89 J83 K96 
10 0 10 F.GBBBF.G.J..AAHJ.CCCH.K.DDI.KEE.I.K A83 B94 C80 D95 E80 F88 G90 H97 I89 J79 K96 
10 0 10 F.GBBBF.G....AAHJ.CCCHJK.DDI.KEE.I.K A83 B94 C80 D95 E80 F88 G90 H97 I89 J80 K96 
10 0 10 F.GBBBF.G..K.AAH.KCCCH.K.DDIJ.EE.IJ. A83 B94 C80 D95 E80 F88 G90 H97 I89 J82 K94 
10 0 10 F.GBBBF.G....AAH.KCCCH.K.DDIJKEE.IJ. A83 B94 C80 D95 E80 F88 G90 H97 I89 J82 K95 
10 0 10 F.GBBBF.GH.KAA.H.K..CCCK.DDIJ.EE.IJ. A84 B94 C78 D93 E80 F88 G90 H96 I89 J82 K94 
10 0 10 F.GBBBF.GH..AA.H.K..CCCK.DDIJKEE.IJ. A84 B94 C78 D93 E80 F88 G90 H96 I89 J82 K95 
10 0 10 F..BBBF.GH..AAGH....CCCK.DDIJKEE.IJK A84 B94 C78 D93 E80 F88 G89 H96 I89 J82 K96 
10 0 10 F.GBBBF.GH.KAA.H.K.CCCJKDD.IJ..EEI.. A84 B94 C77 D94 E79 F88 G90 H96 I89 J81 K94 
10 0 10 F.GBBBF.GH..AA.H.K.CCCJKDD.IJK.EEI.. A84 B94 C77 D94 E79 F88 G90 H96 I89 J81 K95 
10 0 10 F..BBBF.GH..AAGH...CCCJKDD.IJK.EEI.K A84 B94 C77 D94 E79 F88 G89 H96 I89 J81 K96 
10 0 10 F.GBBBF.GHJ.AA.HJ..CCC.KDD.I.K.EEI.K A84 B94 C77 D94 E79 F88 G90 H96 I89 J79 K96 
10 0 10 F.GBBBF.GH..AA.HJ..CCCJKDD.I.K.EEI.K A84 B94 C77 D94 E79 F88 G90 H96 I89 J80 K96 
10 0 10 F.GBBBF.GH.KAA.H.K.CCC.KDD.IJ..EEIJ. A84 B94 C77 D94 E79 F88 G90 H96 I89 J82 K94 
10 0 10 F.GBBBF.GH..AA.H.K.CCC.KDD.IJK.EEIJ. A84 B94 C77 D94 E79 F88 G90 H96 I89 J82 K95 
10 0 10 F..BBBF.GH..AAGH...CCC.KDD.IJK.EEIJK A84 B94 C77 D94 E79 F88 G89 H96 I89 J82 K96 
10 0 10 F.GBBBF.GH.KAA.H.K..CCCK.DDIJ..EEIJ. A84 B94 C78 D93 E79 F88 G90 H96 I89 J82 K94 
10 0 10 F.GBBBF.GH..AA.H.K..CCCK.DDIJK.EEIJ. A84 B94 C78 D93 E79 F88 G90 H96 I89 J82 K95 
10 0 10 F..BBBF.GH..AAGH....CCCK.DDIJK.EEIJK A84 B94 C78 D93 E79 F88 G89 H96 I89 J82 K96 
10 0 10 F.GBBBF.GH.KAA.H.K..CCCKDD.IJ..EEIJ. A84 B94 C78 D94 E79 F88 G90 H96 I89 J82 K94 
10 0 10 F.GBBBF.GH..AA.H.K..CCCKDD.IJK.EEIJ. A84 B94 C78 D94 E79 F88 G90 H96 I89 J82 K95 
10 0 10 F..BBBF.GH..AAGH....CCCKDD.IJK.EEIJK A84 B94 C78 D94 E79 F88 G89 H96 I89 J82 K96 
10 0 10 F.GBBBF.GH.KAA.H.K..CCCKDD.IJ.EE.IJ. A84 B94 C78 D94 E80 F88 G90 H96 I89 J82 K94 
10 0 10 F.GBBBF.GH..AA.H.K..CCCKDD.IJKEE.IJ. A84 B94 C78 D94 E80 F88 G90 H96 I89 J82 K95 
10 0 10 F..BBBF.GH..AAGH....CCCKDD.IJKEE.IJK A84 B94 C78 D94 E80 F88 G89 H96 I89 J82 K96 
10 0 10 F.GBBBF.GHJ.AA.HJ.CCC..KDD.I.KEE.I.K A84 B94 C80 D94 E80 F88 G90 H96 I89 J79 K96 
10 0 10 F.GBBBF.GH..AA.HJ.CCC.JKDD.I.KEE.I.K A84 B94 C80 D94 E80 F88 G90 H96 I89 J80 K96 
10 0 10 F.GBBBF.GH.KAA.H.KCCC..KDD.IJ.EE.IJ. A84 B94 C80 D94 E80 F88 G90 H96 I89 J82 K94 
10 0 10 F.GBBBF.GH..AA.H.KCCC..KDD.IJKEE.IJ. A84 B94 C80 D94 E80 F88 G90 H96 I89 J82 K95 
10 0 10 F..BBBF.GH..AAGH..CCC..KDD.IJKEE.IJK A84 B94 C80 D94 E80 F88 G89 H96 I89 J82 K96 
10 0 10 F.GBBBF.G.J.AA.HJ.CCCH.KDD.I.KEE.I.K A84 B94 C80 D94 E80 F88 G90 H97 I89 J79 K96 
10 0 10 F.GBBBF.G...AA.HJ.CCCHJKDD.I.KEE.I.K A84 B94 C80 D94 E80 F88 G90 H97 I89 J80 K96 
10 0 10 F.GBBBF.G..KAA.H.KCCCH.KDD.IJ.EE.IJ. A84 B94 C80 D94 E80 F88 G90 H97 I89 J82 K94 
10 0 10 F.GBBBF.G...AA.H.KCCCH.KDD.IJKEE.IJ. A84 B94 C80 D94 E80 F88 G90 H97 I89 J82 K95 
10 0 10 F..BBBF.G...AAGH..CCCH.KDD.IJKEE.IJK A84 B94 C80 D94 E80 F88 G89 H97 I89 J82 K96 
10 0 10 ..GBBBF.G..KFAAH.KCCCH.K.DDIJ..EEIJ. A83 B94 C80 D95 E79 F87 G90 H97 I89 J82 K94 
10 0 10 ..GBBBF.G...FAAH.KCCCH.K.DDIJK.EEIJ. A83 B94 C80 D95 E79 F87 G90 H97 I89 J82 K95 
10 0 10 ..GBBBF.GH.KFAAH.KCCC.JK.DDIJ..EEI.. A83 B94 C80 D95 E79 F87 G90 H96 I89 J81 K94 
10 0 10 ..GBBBF.GH..FAAH.KCCC.JK.DDIJK.EEI.. A83 B94 C80 D95 E79 F87 G90 H96 I89 J81 K95 
10 0 10 ..GBBBF.G..KFAAH.KCCCHJKDD.IJ..EEI.. A83 B94 C80 D94 E79 F87 G90 H97 I89 J81 K94 
10 0 10 ..GBBBF.G...FAAH.KCCCHJKDD.IJK.EEI.. A83 B94 C80 D94 E79 F87 G90 H97 I89 J81 K95 
10 0 10 ..GBBBF.GH.KFAAH.KCCC.JK.DDIJ.EE.I.. A83 B94 C80 D95 E78 F87 G90 H96 I89 J81 K94 
10 0 10 ..GBBBF.GH..FAAH.KCCC.JK.DDIJKEE.I.. A83 B94 C80 D95 E78 F87 G90 H96 I89 J81 K95 
10 0 10 ..GBBBF.G..KFAAH.KCCCHJKDD.IJ.EE.I.. A83 B94 C80 D94 E78 F87 G90 H97 I89 J81 K94 
10 0 10 ..GBBBF.G...FAAH.KCCCHJKDD.IJKEE.I.. A83 B94 C80 D94 E78 F87 G90 H97 I89 J81 K95 
10 0 10 ..GBBBF.GHJ.FAAHJ.CCC..K.DDI.KEE.I.K A83 B94 C80 D95 E78 F87 G90 H96 I89 J77 K96 
10 0 10 ..GBBBF.GH..FAAHJ.CCC.JK.DDI.KEE.I.K A83 B94 C80 D95 E78 F87 G90 H96 I89 J78 K96 
10 0 10 ..GBBBF.GH.KFAAH.KCCC..K.DDIJ.EE.IJ. A83 B94 C80 D95 E78 F87 G90 H96 I89 J80 K94 
10 0 10 ..GBBBF.GH..FAAH.KCCC..K.DDIJKEE.IJ. A83 B94 C80 D95 E78 F87 G90 H96 I89 J80 K95 
10 0 10 F.GBBBF.G.J..AAHJ.CCCH.KDD.I.KEE.I.K A83 B94 C80 D94 E78 F86 G90 H97 I89 J77 K96 
10 0 10 F.GBBBF.G....AAHJ.CCCHJKDD.I.KEE.I.K A83 B94 C80 D94 E78 F86 G90 H97 I89 J78 K96 
10 0 10 F.GBBBF.G..K.AAH.KCCCH.KDD.IJ.EE.IJ. A83 B94 C80 D94 E78 F86 G90 H97 I89 J80 K94 
10 0 10 F.GBBBF.G....AAH.KCCCH.KDD.IJKEE.IJ. A83 B94 C80 D94 E78 F86 G90 H97 I89 J80 K95 
10 0 10 ..GBBBF.GH.KFAAH.K..CCCKDD.IJ.EE.IJ. A83 B94 C78 D94 E78 F87 G90 H96 I89 J80 K94 
10 0 10 ..GBBBF.GH..FAAH.K..CCCKDD.IJKEE.IJ. A83 B94 C78 D94 E78 F87 G90 H96 I89 J80 K95 
10 0 10 ..GBBB..GH.KFAAH.KF.CCCK.DDIJ..EEIJ. A83 B94 C78 D93 E77 F86 G90 H96 I87 J78 K94 
10 0 10 ..GBBB..GH..FAAH.KF.CCCK.DDIJK.EEIJ. A83 B94 C78 D93 E77 F86 G90 H96 I87 J78 K95 
10 0 10 ..GBBB..GH.K.AAH.KF.CCCKFDDIJ..EEIJ. A83 B94 C78 D93 E77 F85 G90 H96 I87 J78 K94 
10 0 10 ..GBBB..GH...AAH.KF.CCCKFDDIJK.EEIJ. A83 B94 C78 D93 E77 F85 G90 H96 I87 J78 K95 
10 0 10 ..GBBB..G.J.AA.HJ.CCCH.KFDDI.KFEEI.K A82 B94 C76 D93 E77 F84 G90 H95 I87 J75 K96 
10 0 10 ..GBBB..G...AA.HJ.CCCHJKFDDI.KFEEI.K A82 B94 C76 D93 E77 F84 G90 H95 I87 J76 K96 
10 0 10 ..GBBB..G..KAA.H.KCCCH.KFDDIJ.FEEIJ. A82 B94 C76 D93 E77 F84 G90 H95 I87 J78 K94 
10 0 10 ..GBBB..G...AA.H.KCCCH.KFDDIJKFEEIJ. A82 B94 C76 D93 E77 F84 G90 H95 I87 J78 K95 
