10 0 10 HIBBCCHI.DD.HAAKL.FFFKL...J.LM..JGGM 
5 0 5 HIBBCCHI.DD.HAA.L.FFFKL...JKLM..JGGM K99 
5 0 5 HIBBCCHI.DD.HAA.L.FFFKLM..JKLM..JGG. K99 M99 
5 0 5 HIBBCCHI.DD.HAA.L.FFFKLM..JKLM..J.GG G99 K99 M99 
5 0 5 HIBBCCHI.DD.HAA.L.FFF.LM..JKLM..JKGG G99 K98 M99 
5 0 5 HIBBCCHI.DD.HAA.L..FFFLM..JKLM..JKGG F99 G99 K98 M99 
5 0 5 HIBBCCHI.DD.H.AAL..FFFLM..JKLM..JKGG A99 F99 G99 K98 M99 
5 0 5 .IBBCC.I.DD...AAL.HFFFLMH.JKLMH.JKGG A99 F99 G99 H97 K98 M99 
5 0 5 .IBBCC.I.DD.AA..L.HFFFLMH.JKLMH.JKGG A97 F99 G99 H97 K98 M99 
5 0 5 .IBBCC.I..DDAA..L.HFFFLMH.JKLMH.JKGG A97 D99 F99 G99 H97 K98 M99 
5 0 5 .IBBCC.I..DD.AA.L.HFFFLMH.JKLMH.JKGG A96 D99 F99 G99 H97 K98 M99 
5 0 5 .IBBCCHI..DDHAA.L.HFFFLM..JKLM..JKGG A96 D99 F99 G99 H95 K98 M99 
5 0 5 .IBBCCHI..DDH.AAL.HFFFLM..JKLM..JKGG A95 D99 F99 G99 H95 K98 M99 
5 0 5 .IBBCC.I..DDH.AAL.HFFFLMH.JKLM..JKGG A95 D99 F99 G99 H94 K98 M99 
5 0 5 .IBBCC.IDD..H.AAL.HFFFLMH.JKLM..JKGG A95 D97 F99 G99 H94 K98 M99 
5 0 5 .IBBCC.IDDL.H.AAL.HFFFLMH.JK.M..JKGG A95 D97 F99 G99 H94 K98 L99 M99 
5 0 5 .IBBCC.IDDL...AAL.HFFFLMH.JK.MH.JKGG A95 D97 F99 G99 H93 K98 L99 M99 
5 0 5 .IBBCC.IDDL.AA..L.HFFFLMH.JK.MH.JKGG A93 D97 F99 G99 H93 K98 L99 M99 
5 0 5 .IBBCC.IDDL..AA.L.HFFFLMH.JK.MH.JKGG A94 D97 F99 G99 H93 K98 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L..FFFLM..JK.M..JKGG A94 D97 F99 G99 H90 K98 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFF.LM..JK.M..JKGG A94 D97 F98 G99 H90 K98 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFFKLM..JK.M..J.GG A94 D97 F98 G99 H90 K97 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFFKLM..JK.M..JGG. A94 D97 F98 G98 H90 K97 L99 M99 
5 0 5 HIBBCCHIDDL.HAA.L.FFFKL...JK.M..JGGM A94 D97 F98 G98 H90 K97 L99 M98 
5 0 5 HIBBCCHIDDL.H.AAL.FFFKL...JK.M..JGGM A93 D97 F98 G98 H90 K97 L99 M98 
5 0 5 HIBBCCHIDD..H.AAL.FFFKL...JKLM..JGGM A93 D97 F98 G98 H90 K97 L98 M98 
5 0 5 HIBBCCHIDD..H.AAL.FFFKLM..JKLM..JGG. A93 D97 F98 G98 H90 K97 L98 M97 
5 0 5 HIBBCCHIDD..H.AAL.FFFKLM..JKLM..J.GG A93 D97 F98 G97 H90 K97 L98 M97 
5 0 5 HIBBCCHIDD..H.AAL.FFF.LM..JKLM..JKGG A93 D97 F98 G97 H90 K96 L98 M97 
5 0 5 HIBBCCHI..DDH.AAL.FFF.LM..JKLM..JKGG A93 D95 F98 G97 H90 K96 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFF.LM..JKLM..JKGG A93 D95 F98 G97 H90 I99 K96 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFFKLM..JKLM..J.GG A93 D95 F98 G97 H90 I99 K95 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFFKLM..JKLM..JGG. A93 D95 F98 G96 H90 I99 K95 L98 M97 
5 0 5 H.BBCCHI..DDHIAAL.FFFKL...JKLM..JGGM A93 D95 F98 G96 H90 I99 K95 L98 M96 
5 0 5 H.BBCCHI.DD.HIAAL.FFFKL...JKLM..JGGM A93 D94 F98 G96 H90 I99 K95 L98 M96 
5 0 5 HBB.CCHI.DD.HIAAL.FFFKL...JKLM..JGGM A93 B99 D94 F98 G96 H90 I99 K95 L98 M96 
5 0 5 HBB.CCHI.DD.HIAAL.FFFKLM..JKLM..JGG. A93 B99 D94 F98 G96 H90 I99 K95 L98 M95 
5 0 5 HBB.CCHI.DD.HIAAL.FFFKLM..JKLM..J.GG A93 B99 D94 F98 G95 H90 I99 K95 L98 M95 
5 0 5 HBB.CCHI.DD.HIAAL.FFF.LM..JKLM..JKGG A93 B99 D94 F98 G95 H90 I99 K94 L98 M95 
5 0 5 HBB.CCHI.DD.HIAAL..FFFLM..JKLM..JKGG A93 B99 D94 F97 G95 H90 I99 K94 L98 M95 
5 0 5 .BB.CC.I.DD..IAAL.HFFFLMH.JKLMH.JKGG A93 B99 D94 F97 G95 H87 I99 K94 L98 M95 
5 0 5 .BB.CC.I..DD.IAAL.HFFFLMH.JKLMH.JKGG A93 B99 D93 F97 G95 H87 I99 K94 L98 M95 
5 0 5 .BB.CCHI..DDHIAAL.HFFFLM..JKLM..JKGG A93 B99 D93 F97 G95 H85 I99 K94 L98 M95 
5 0 5 .BB.CCHIDD..HIAAL.HFFFLM..JKLM..JKGG A93 B99 D91 F97 G95 H85 I99 K94 L98 M95 
5 0 5 .BB.CC.IDD..HIAAL.HFFFLMH.JKLM..JKGG A93 B99 D91 F97 G95 H84 I99 K94 L98 M95 
5 0 5 .BB.CC.IDDL.HIAAL.HFFFLMH.JK.M..JKGG A93 B99 D91 F97 G95 H84 I99 K94 L97 M95 
5 0 5 .BB.CC.IDDL..IAAL.HFFFLMH.JK.MH.JKGG A93 B99 D91 F97 G95 H83 I99 K94 L97 M95 
5 0 5 .BBCC..IDDL..IAAL.HFFFLMH.JK.MH.JKGG A93 B99 C99 D91 F97 G95 H83 I99 K94 L97 M95 
5 0 5 .BBCCM.IDDLM.IAAL.HFFFL.H.JK..H.JKGG A93 B99 C99 D91 F97 G95 H83 I99 K94 L97 M92 
5 0 5 .BBCCM.IDD.M.IAAL.HFFFL.H.JKL.H.JKGG A93 B99 C99 D91 F97 G95 H83 I99 K94 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL..FFFL...JKL...JKGG A93 B99 C99 D91 F97 G95 H80 I99 K94 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL.FFF.L...JKL...JKGG A93 B99 C99 D91 F96 G95 H80 I99 K94 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL.FFFKL...JKL...J.GG A93 B99 C99 D91 F96 G95 H80 I99 K93 L96 M92 
5 0 5 HBBCCMHIDD.MHIAAL.FFFKL...JKL...JGG. A93 B99 C99 D91 F96 G94 H80 I99 K93 L96 M92 
5 0 5 HBBCCMHIDDLMHIAAL.FFFKL...JK....JGG. A93 B99 C99 D91 F96 G94 H80 I99 K93 L95 M92 
5 0 5 HBBCC.HIDDL.HIAAL.FFFKL...JK.M..JGGM A93 B99 C99 D91 F96 G94 H80 I99 K93 L95 M88 
5 0 5 HBB.CCHIDDL.HIAAL.FFFKL...JK.M..JGGM A93 B99 C98 D91 F96 G94 H80 I99 K93 L95 M88 
5 0 5 HBB.CCHIDDL.HIAAL.FFFKLM..JK.M..JGG. A93 B99 C98 D91 F96 G94 H80 I99 K93 L95 M87 
5 0 5 HBB.CCHIDDL.HIAAL.FFFKLM..JK.M..J.GG A93 B99 C98 D91 F96 G93 H80 I99 K93 L95 M87 
5 0 5 HBB.CCHIDDL.HIAAL.FFF.LM..JK.M..JKGG A93 B99 C98 D91 F96 G93 H80 I99 K92 L95 M87 
5 0 5 HBBCC.HIDDL.HIAAL.FFF.LM..JK.M..JKGG A93 B99 C97 D91 F96 G93 H80 I99 K92 L95 M87 
5 0 5 H.BBCCHIDDL.HIAAL.FFF.LM..JK.M..JKGG A93 B98 C98 D91 F96 G93 H80 I99 K92 L95 M87 
5 0 5 H.BBCCHIDDL.HIAAL..FFFLM..JK.M..JKGG A93 B98 C98 D91 F95 G93 H80 I99 K92 L95 M87 
5 0 5 H.BBCCHIDD..HIAAL..FFFLM..JKLM..JKGG A93 B98 C98 D91 F95 G93 H80 I99 K92 L94 M87 
5 0 5 ..BBCC.IDD...IAAL.HFFFLMH.JKLMH.JKGG A93 B98 C98 D91 F95 G93 H77 I99 K92 L94 M87 
5 0 5 BB..CC.IDD...IAAL.HFFFLMH.JKLMH.JKGG A93 B96 C98 D91 F95 G93 H77 I99 K92 L94 M87 
5 0 5 BBCC...IDD...IAAL.HFFFLMH.JKLMH.JKGG A93 B96 C96 D91 F95 G93 H77 I99 K92 L94 M87 
5 0 5 BBCC.M.IDD.M.IAAL.HFFFL.H.JKL.H.JKGG A93 B96 C96 D91 F95 G93 H77 I99 K92 L94 M84 
5 0 5 BBCC.MHIDD.MHIAAL.HFFFL...JKL...JKGG A93 B96 C96 D91 F95 G93 H75 I99 K92 L94 M84 
5 0 5 BBCCLMHIDDLMHIAAL.HFFF....JK....JKGG A93 B96 C96 D91 F95 G93 H75 I99 K92 L92 M84 
5 0 5 BBCCLMHIDDLMHIAAL.H..FFF..JK....JKGG A93 B96 C96 D91 F93 G93 H75 I99 K92 L92 M84 
10 0 10 BB.CC..DD.L..AA.LMHFFFLMHIJK..HIJKGG A78 B96 C95 D74 F83 G93 H47 I84 J92 K92 L81 M56 
10 0 10 BB.CC..DD.LMHAA.LMHFFFL.HIJK...IJKGG A78 B96 C95 D74 F83 G93 H48 I84 J92 K92 L81 M55 
10 0 10 BB.CC..DD.L.HAA.LMHFFFLMHIJK...IJKGG A78 B96 C95 D74 F83 G93 H48 I84 J92 K92 L81 M56 
10 0 10 BB.CC.DD..L.HAA.LMHFFFLMHIJK...IJKGG A78 B96 C95 D75 F83 G93 H48 I84 J92 K92 L81 M58 
10 0 10 BB.CC.DD..LMHAA.LMHFFFL.HIJK...IJKGG A78 B96 C95 D75 F83 G93 H48 I84 J92 K92 L81 M59 
10 0 10 BB.CC.DD..L.H.AALMHFFFLMHIJK...IJKGG A79 B96 C95 D75 F83 G93 H48 I84 J92 K92 L81 M58 
10 0 10 BB.CC.DD..LMH.AALMHFFFL.HIJK...IJKGG A79 B96 C95 D75 F83 G93 H48 I84 J92 K92 L81 M59 
10 0 10 BB.CC.DD..L...AALMHFFFLMHIJK..HIJKGG A79 B96 C95 D75 F83 G93 H49 I84 J92 K92 L81 M58 
10 0 10 BB.CC.DD..LM..AALMHFFFL.HIJK..HIJKGG A79 B96 C95 D75 F83 G93 H49 I84 J92 K92 L81 M59 
10 0 10 BB.CC.DD..LMAA..LMHFFFL.HIJK..HIJKGG A81 B96 C95 D75 F83 G93 H49 I84 J92 K92 L81 M61 
10 0 10 BB.CC.DD..L.AA..LMHFFFLMHIJK..HIJKGG A81 B96 C95 D75 F83 G93 H49 I84 J92 K92 L81 M62 
10 0 10 BB.CC.DD...MAA..LMHFFFL.HIJKL.HIJKGG A81 B96 C95 D75 F83 G93 H49 I84 J92 K92 L82 M61 
10 0 10 BB.CC.DD....AA..LMHFFFLMHIJKL.HIJKGG A81 B96 C95 D75 F83 G93 H49 I84 J92 K92 L82 M62 
10 0 10 BB.CC.....DDAA..LMHFFFLMHIJKL.HIJKGG A81 B96 C95 D79 F83 G93 H49 I84 J92 K92 L82 M62 
10 0 10 BB.CC.....DD.AA.LMHFFFLMHIJKL.HIJKGG A82 B96 C95 D79 F83 G93 H49 I84 J92 K92 L82 M62 
10 0 10 BB.CC....DDM.AA.LMHFFFL.HIJKL.HIJKGG A82 B96 C95 D80 F83 G93 H49 I84 J92 K92 L82 M61 
10 0 10 BB.CC....DD..AA.LMHFFFLMHIJKL.HIJKGG A82 B96 C95 D80 F83 G93 H49 I84 J92 K92 L82 M62 
10 0 10 BB.CC.H..DD.HAA.LMHFFFLM.IJKL..IJKGG A82 B96 C95 D80 F83 G93 H51 I84 J92 K92 L82 M64 
10 0 10 BB.CC.H..DDMHAA.LMHFFFL..IJKL..IJKGG A82 B96 C95 D80 F83 G93 H51 I84 J92 K92 L82 M65 
10 0 10 BB.CC....DD.HAA.LMHFFFLMHIJKL..IJKGG A82 B96 C95 D80 F83 G93 H52 I84 J92 K92 L82 M64 
10 0 10 BB.CC....DDMHAA.LMHFFFL.HIJKL..IJKGG A82 B96 C95 D80 F83 G93 H52 I84 J92 K92 L82 M65 
10 0 10 BB.CC....DD.H.AALMHFFFLMHIJKL..IJKGG A83 B96 C95 D80 F83 G93 H52 I84 J92 K92 L82 M64 
10 0 10 BB.CC....DDMH.AALMHFFFL.HIJKL..IJKGG A83 B96 C95 D80 F83 G93 H52 I84 J92 K92 L82 M65 
10 0 10 BB.CC....DD...AALMHFFFLMHIJKL.HIJKGG A83 B96 C95 D80 F83 G93 H53 I84 J92 K92 L82 M64 
10 0 10 BB.CC....DDM..AALMHFFFL.HIJKL.HIJKGG A83 B96 C95 D80 F83 G93 H53 I84 J92 K92 L82 M65 
10 0 10 BB.CC....DD.AA..LMHFFFLMHIJKL.HIJKGG A85 B96 C95 D80 F83 G93 H53 I84 J92 K92 L82 M64 
10 0 10 BB.CC....DDMAA..LMHFFFL.HIJKL.HIJKGG A85 B96 C95 D80 F83 G93 H53 I84 J92 K92 L82 M65 
10 0 10 BBCC.....DD.AA..LMHFFFLMHIJKL.HIJKGG A85 B96 C96 D80 F83 G93 H53 I84 J92 K92 L82 M64 
10 0 10 BBCC.....DDMAA..LMHFFFL.HIJKL.HIJKGG A85 B96 C96 D80 F83 G93 H53 I84 J92 K92 L82 M65 
10 0 10 BBCC...DD...AA..LMHFFFLMHIJKL.HIJKGG A85 B96 C96 D82 F83 G93 H53 I84 J92 K92 L82 M64 
10 0 10 BBCC...DD..MAA..LMHFFFL.HIJKL.HIJKGG A85 B96 C96 D82 F83 G93 H53 I84 J92 K92 L82 M65 
10 0 10 BBCCL..DD.L.AA..LMHFFF.MHIJK..HIJKGG A85 B96 C96 D82 F83 G93 H53 I84 J92 K92 L84 M64 
10 0 10 BBCCL..DD.LMAA..LMHFFF..HIJK..HIJKGG A85 B96 C96 D82 F83 G93 H53 I84 J92 K92 L84 M65 
10 0 10 BBCCL..DD.LMAA..LMH.JFFFHIJK..HI.KGG A85 B96 C96 D82 F83 G93 H53 I84 J91 K92 L84 M65 
10 0 10 BBCCLM.DD.LMAAJ.L.H.JFFFHI.K..HI.KGG A85 B96 C96 D82 F83 G93 H53 I84 J90 K92 L84 M66 
10 0 10 BBCCL..DD.LMAA..LMH..FFFHIJK..HIJKGG A85 B96 C96 D82 F83 G93 H53 I84 J92 K92 L84 M65 
10 0 10 BBCCL..DD.L.AA..LMH.FFFMHIJK..HIJKGG A85 B96 C96 D82 F84 G93 H53 I84 J92 K92 L84 M64 
10 0 10 BBCCL..DD.LMAA..LMH.FFF.HIJK..HIJKGG A85 B96 C96 D82 F84 G93 H53 I84 J92 K92 L84 M65 
10 0 10 BBCCL..DD.L.AA..LMHIFFFMHIJK..H.JKGG A85 B96 C96 D82 F84 G93 H53 I85 J92 K92 L84 M64 
10 0 10 BBCCL..DD.LMAA..LMHIFFF.HIJK..H.JKGG A85 B96 C96 D82 F84 G93 H53 I85 J92 K92 L84 M65 
10 0 10 BBCCL..DD.L..AA.LMHIFFFMHIJK..H.JKGG A86 B96 C96 D82 F84 G93 H53 I85 J92 K92 L84 M64 
10 0 10 BBCCL..DD.LM.AA.LMHIFFF.HIJK..H.JKGG A86 B96 C96 D82 F84 G93 H53 I85 J92 K92 L84 M65 
10 0 10 BBCCL.HDD.L.HAA.LMHIFFFM.IJK....JKGG A86 B96 C96 D82 F84 G93 H55 I85 J92 K92 L84 M64 
10 0 10 BBCCL.HDD.LMHAA.LMHIFFF..IJK....JKGG A86 B96 C96 D82 F84 G93 H55 I85 J92 K92 L84 M65 
10 0 10 BBCCL.HDD.L.HAA.LMH.FFFM.IJK...IJKGG A86 B96 C96 D82 F84 G93 H55 I86 J92 K92 L84 M64 
10 0 10 BBCCL.HDD.LMHAA.LMH.FFF..IJK...IJKGG A86 B96 C96 D82 F84 G93 H55 I86 J92 K92 L84 M65 
10 0 10 BBCCL.HDD.L.HAA.LMHFFF.M.IJK...IJKGG A86 B96 C96 D82 F85 G93 H55 I86 J92 K92 L84 M64 
10 0 10 BBCCL.HDD.LMHAA.LMHFFF...IJK...IJKGG A86 B96 C96 D82 F85 G93 H55 I86 J92 K92 L84 M65 
10 0 10 BBCCL..DD.L.HAA.LMHFFF.MHIJK...IJKGG A86 B96 C96 D82 F85 G93 H56 I86 J92 K92 L84 M64 
10 0 10 BBCCL..DD.LMHAA.LMHFFF..HIJK...IJKGG A86 B96 C96 D82 F85 G93 H56 I86 J92 K92 L84 M65 
10 0 10 BBCCL..DD.LMHAA.LMH..FFFHIJK...IJKGG A86 B96 C96 D82 F87 G93 H56 I86 J92 K92 L84 M65 
10 0 10 BBCCL..DD.LMHAA.LMH.JFFFHIJK...I.KGG A86 B96 C96 D82 F87 G93 H56 I86 J93 K92 L84 M65 
10 0 10 BBCCL..DD.LMH.AALMH.JFFFHIJK...I.KGG A87 B96 C96 D82 F87 G93 H56 I86 J93 K92 L84 M65 
10 0 10 BBCCL.HDD.LMH.AALMH.JFFF.IJK...I.KGG A87 B96 C96 D82 F87 G93 H57 I86 J93 K92 L84 M65 
10 0 10 BBCCL.HDD.LMH.AALMH..FFF.IJK...IJKGG A87 B96 C96 D82 F87 G93 H57 I86 J94 K92 L84 M65 
10 0 10 BBCCL.HDD.LMH.AALMHI.FFF.IJK....JKGG A87 B96 C96 D82 F87 G93 H57 I87 J94 K92 L84 M65 
10 0 10 BBCCL..DD.LM..AALMHI.FFFHIJK..H.JKGG A87 B96 C96 D82 F87 G93 H59 I87 J94 K92 L84 M65 
10 0 10 BBCCL..DD.LM..AALMHIJFFFHIJK..H..KGG A87 B96 C96 D82 F87 G93 H59 I87 J95 K92 L84 M65 
10 0 10 BBCCL..DD.LM.IAALMHIJFFFH.JK..H..KGG A87 B96 C96 D82 F87 G93 H59 I88 J95 K92 L84 M65 
10 0 10 BBCCL.DD..LM.IAALMHIJFFFH.JK..H..KGG A87 B96 C96 D83 F87 G93 H59 I88 J95 K92 L84 M65 
10 0 10 BBCCL.DD..LMHIAALMHIJFFFH.JK.....KGG A87 B96 C96 D83 F87 G93 H60 I88 J95 K92 L84 M65 
10 0 10 BBCCL.DD..LMHIAALMHI.FFFH.JK....JKGG A87 B96 C96 D83 F87 G93 H60 I88 J96 K92 L84 M65 
10 0 10 BBCCL.DD..L.HIAALMHIFFFMH.JK....JKGG A87 B96 C96 D83 F88 G93 H60 I88 J96 K92 L84 M64 
10 0 10 BBCCL.DD..LMHIAALMHIFFF.H.JK....JKGG A87 B96 C96 D83 F88 G93 H60 I88 J96 K92 L84 M65 
10 0 10 BBCCL.DD..L.H.AALMH.FFFMHIJK...IJKGG A87 B96 C96 D83 F88 G93 H60 I90 J96 K92 L84 M64 
10 0 10 BBCCL.DD..LMH.AALMH.FFF.HIJK...IJKGG A87 B96 C96 D83 F88 G93 H60 I90 J96 K92 L84 M65 
10 0 10 BBCCL.DD..L.HAA.LMH.FFFMHIJK...IJKGG A88 B96 C96 D83 F88 G93 H60 I90 J96 K92 L84 M64 
10 0 10 BBCCL.DD..LMHAA.LMH.FFF.HIJK...IJKGG A88 B96 C96 D83 F88 G93 H60 I90 J96 K92 L84 M65 
10 0 10 BBCCL.DD..L.HAA.LMHIFFFMHIJK....JKGG A88 B96 C96 D83 F88 G93 H60 I91 J96 K92 L84 M64 
10 0 10 BBCCL.DD..LMHAA.LMHIFFF.HIJK....JKGG A88 B96 C96 D83 F88 G93 H60 I91 J96 K92 L84 M65 
10 0 10 BBCCL.DD..LMHAA.LMHI.FFFHIJK....JKGG A88 B96 C96 D83 F89 G93 H60 I91 J96 K92 L84 M65 
10 0 10 BBCCL.DD..LMHAA.LMHIJFFFHIJK.....KGG A88 B96 C96 D83 F89 G93 H60 I91 J97 K92 L84 M65 
10 0 10 BBCCL.DD..LM.AA.LMHIJFFFHIJK..H..KGG A88 B96 C96 D83 F89 G93 H61 I91 J97 K92 L84 M65 
10 0 10 BBCCL.DD..LM.AA.LMH.JFFFHIJK..HI.KGG A88 B96 C96 D83 F89 G93 H61 I92 J97 K92 L84 M65 
10 0 10 BBCCL.DD..LM.AA.LMH..FFFHIJK..HIJKGG A88 B96 C96 D83 F89 G93 H61 I92 J98 K92 L84 M65 
10 0 10 BBCCL.DD..L..AA.LMHFFF.MHIJK..HIJKGG A88 B96 C96 D83 F91 G93 H61 I92 J98 K92 L84 M64 
10 0 10 BBCCL.DD..LM.AA.LMHFFF..HIJK..HIJKGG A88 B96 C96 D83 F91 G93 H61 I92 J98 K92 L84 M65 
10 0 10 BBCC..DD.....AA.LMHFFFLMHIJKL.HIJKGG A88 B96 C96 D83 F91 G93 H61 I92 J98 K92 L86 M64 
10 0 10 BBCC..DD...M.AA.LMHFFFL.HIJKL.HIJKGG A88 B96 C96 D83 F91 G93 H61 I92 J98 K92 L86 M65 
10 0 10 BBCC..DD...MHAA.LMHFFFL.HIJKL..IJKGG A88 B96 C96 D83 F91 G93 H62 I92 J98 K92 L86 M67 
10 0 10 BBCC..DD....HAA.LMHFFFLMHIJKL..IJKGG A88 B96 C96 D83 F91 G93 H62 I92 J98 K92 L86 M68 
10 0 10 BBCC......DDHAA.LMHFFFLMHIJKL..IJKGG A88 B96 C96 D87 F91 G93 H62 I92 J98 K92 L86 M68 
10 0 10 BBCC......DDH.AALMHFFFLMHIJKL..IJKGG A89 B96 C96 D87 F91 G93 H62 I92 J98 K92 L86 M68 
10 0 10 BBCC......DD..AALMHFFFLMHIJKL.HIJKGG A89 B96 C96 D87 F91 G93 H63 I92 J98 K92 L86 M68 
10 0 10 BBCC.....DDM..AALMHFFFL.HIJKL.HIJKGG A89 B96 C96 D88 F91 G93 H63 I92 J98 K92 L86 M67 
10 0 10 BBCC.....DD...AALMHFFFLMHIJKL.HIJKGG A89 B96 C96 D88 F91 G93 H63 I92 J98 K92 L86 M68 
10 0 10 BBCC..H..DD.H.AALMHFFFLM.IJKL..IJKGG A89 B96 C96 D88 F91 G93 H65 I92 J98 K92 L86 M70 
10 0 10 BBCC..H..DDMH.AALMHFFFL..IJKL..IJKGG A89 B96 C96 D88 F91 G93 H65 I92 J98 K92 L86 M71 
10 0 10 BBCC..HDD...H.AALMHFFFLM.IJKL..IJKGG A89 B96 C96 D90 F91 G93 H65 I92 J98 K92 L86 M70 
10 0 10 BBCC..HDD..MH.AALMHFFFL..IJKL..IJKGG A89 B96 C96 D90 F91 G93 H65 I92 J98 K92 L86 M71 
10 0 10 BBCC..HDD.LMH.AALMHFFFL..IJK...IJKGG A89 B96 C96 D90 F91 G93 H65 I92 J98 K92 L87 M73 
10 0 10 BBCC..HDD.L.H.AALMHFFFLM.IJK...IJKGG A89 B96 C96 D90 F91 G93 H65 I92 J98 K92 L87 M74 
10 0 10 BBCC..H.DDLMH.AALMHFFFL..IJK...IJKGG A89 B96 C96 D91 F91 G93 H65 I92 J98 K92 L87 M73 
10 0 10 BBCC..H.DDL.H.AALMHFFFLM.IJK...IJKGG A89 B96 C96 D91 F91 G93 H65 I92 J98 K92 L87 M74 
10 0 10 BBCC....DDLMH.AALMHFFFL.HIJK...IJKGG A89 B96 C96 D91 F91 G93 H66 I92 J98 K92 L87 M73 
10 0 10 BBCC....DDL.H.AALMHFFFLMHIJK...IJKGG A89 B96 C96 D91 F91 G93 H66 I92 J98 K92 L87 M74 
10 0 10 BBCC....DDL.HAA.LMHFFFLMHIJK...IJKGG A90 B96 C96 D91 F91 G93 H66 I92 J98 K92 L87 M76 
10 0 10 BBCC....DDLMHAA.LMHFFFL.HIJK...IJKGG A90 B96 C96 D91 F91 G93 H66 I92 J98 K92 L87 M77 
10 0 10 BBCC..H.DDL.HAA.LMHFFFLM.IJK...IJKGG A90 B96 C96 D91 F91 G93 H67 I92 J98 K92 L87 M76 
10 0 10 BBCC..H.DDLMHAA.LMHFFFL..IJK...IJKGG A90 B96 C96 D91 F91 G93 H67 I92 J98 K92 L87 M77 
10 0 10 BBCC..H.DD.MHAA.LMHFFFL..IJKL..IJKGG A90 B96 C96 D91 F91 G93 H67 I92 J98 K92 L88 M79 
10 0 10 BBCC..H.DD..HAA.LMHFFFLM.IJKL..IJKGG A90 B96 C96 D91 F91 G93 H67 I92 J98 K92 L88 M80 
10 0 10 BBCC....DD.M.AA.LMHFFFL.HIJKL.HIJKGG A90 B96 C96 D91 F91 G93 H69 I92 J98 K92 L88 M79 
10 0 10 BBCC....DD...AA.LMHFFFLMHIJKL.HIJKGG A90 B96 C96 D91 F91 G93 H69 I92 J98 K92 L88 M80 
10 0 10 BBCC....DD.MAA..LMHFFFL.HIJKL.HIJKGG A91 B96 C96 D91 F91 G93 H69 I92 J98 K92 L88 M79 
10 0 10 BBCC....DD..AA..LMHFFFLMHIJKL.HIJKGG A91 B96 C96 D91 F91 G93 H69 I92 J98 K92 L88 M80 
10 0 10 BBCC....DDL.AA..LMHFFFLMHIJK..HIJKGG A91 B96 C96 D91 F91 G93 H69 I92 J98 K92 L89 M82 
10 0 10 BBCC....DDLMAA..LMHFFFL.HIJK..HIJKGG A91 B96 C96 D91 F91 G93 H69 I92 J98 K92 L89 M83 
10 0 10 BBCC....DDL...AALMHFFFLMHIJK..HIJKGG A93 B96 C96 D91 F91 G93 H69 I92 J98 K92 L89 M82 
10 0 10 BBCC....DDLM..AALMHFFFL.HIJK..HIJKGG A93 B96 C96 D91 F91 G93 H69 I92 J98 K92 L89 M83 
10 0 10 BBCC....DD....AALMHFFFLMHIJKL.HIJKGG A93 B96 C96 D91 F91 G93 H69 I92 J98 K92 L90 M82 
10 0 10 BBCC....DD.M..AALMHFFFL.HIJKL.HIJKGG A93 B96 C96 D91 F91 G93 H69 I92 J98 K92 L90 M83 
10 0 10 BBCC....DD..H.AALMHFFFLMHIJKL..IJKGG A93 B96 C96 D91 F91 G93 H70 I92 J98 K92 L90 M82 
10 0 10 BBCC....DD.MH.AALMHFFFL.HIJKL..IJKGG A93 B96 C96 D91 F91 G93 H70 I92 J98 K92 L90 M83 
10 0 10 BBCCL...DDL.H.AALMHFFF.MHIJK...IJKGG A93 B96 C96 D91 F91 G93 H70 I92 J98 K92 L92 M82 
10 0 10 BBCCL...DDLMH.AALMHFFF..HIJK...IJKGG A93 B96 C96 D91 F91 G93 H70 I92 J98 K92 L92 M83 
10 0 10 BBCCL.H.DDL.H.AALMHFFF.M.IJK...IJKGG A93 B96 C96 D91 F91 G93 H71 I92 J98 K92 L92 M82 
10 0 10 BBCCL.H.DDLMH.AALMHFFF...IJK...IJKGG A93 B96 C96 D91 F91 G93 H71 I92 J98 K92 L92 M83 
10 0 10 BBCCL.H.DDL.H.AALMH.FFFM.IJK...IJKGG A93 B96 C96 D91 F92 G93 H71 I92 J98 K92 L92 M82 
10 0 10 BBCCL.H.DDLMH.AALMH.FFF..IJK...IJKGG A93 B96 C96 D91 F92 G93 H71 I92 J98 K92 L92 M83 
10 0 10 BBCCL.H.DDL.H.AALMHIFFFM.IJK....JKGG A93 B96 C96 D91 F92 G93 H71 I93 J98 K92 L92 M82 
10 0 10 BBCCL.H.DDLMH.AALMHIFFF..IJK....JKGG A93 B96 C96 D91 F92 G93 H71 I93 J98 K92 L92 M83 
10 0 10 BBCCL...DDL...AALMHIFFFMHIJK..H.JKGG A93 B96 C96 D91 F92 G93 H73 I93 J98 K92 L92 M82 
