11 0 11 HBBL..H.JLCCI.JAAMI.KDDM..KEEN.FF..N 
10 0 10 HBBL..H.JLCCI.JAAMI.KDDM..KEEN...FFN F98 
9 0 9 HBBL..H.JLCCI.JAAMI..DDM..KEEN..KFFN F98 K99 
8 0 8 HBBL..H.JLCC..JAAM...DDMI.KEENI.KFFN F98 I98 K99 
7 0 7 .BBL..H.JLCCH.JAAM...DDMI.KEENI.KFFN F98 H99 I98 K99 
7 0 7 .BBL..H.JLCCH.JAAMI..DDMI.KEEN..KFFN F98 H99 I97 K99 
7 0 7 BB.L..H.JLCCH.JAAM...DDMI.KEENI.KFFN B99 F98 H99 I98 K99 
7 0 7 BB.L..H.JLCCH.JAAM..KDDMI.KEENI..FFN B99 F98 H99 I98 K98 
7 0 7 BBJL..H.JLCCH..AAM..KDDMI.KEENI..FFN B99 F98 H99 I98 J99 K98 
7 0 7 BBJL..H.JLCCH..AAM..KDDMI.KEENIFF..N B99 F96 H99 I98 J99 K98 
7 0 7 BBJL..H.JLCCH..AAM..KDDMI.KEENI.FF.N B99 F97 H99 I98 J99 K98 
7 0 7 BBJL..H.JLCCHAA..M..KDDMI.KEENI..FFN A98 B99 F98 H99 I98 J99 K98 
7 0 7 BBJL..H.JLCCHAA..M...DDMI.KEENI.KFFN A98 B99 F98 H99 I98 J99 K97 
7 0 7 BBJL..H.JLCCH..AAM...DDMI.KEENI.KFFN B99 F98 H99 I98 J99 K99 
8 0 8 BBJL..H.JLCCH..AAMI..DDMI.KEEN..KFFN B99 F98 H99 I97 J99 K99 
8 0 8 BBJL..H.JLCCH..AAM.DD..MI.KEENI.KFFN B99 D98 F98 H99 I98 J99 K99 
8 0 8 BBJL..H.JLCCH..AAM..DD.MI.KEENI.KFFN B99 D99 F98 H99 I98 J99 K99 
8 0 8 BBJL....JLCCH..AAMH..DDMI.KEENI.KFFN B99 F98 H98 I98 J99 K99 
8 0 8 BBJL..H.JLCCHAA..MI..DDMI.KEEN..KFFN A98 B99 F98 H99 I97 J99 K97 
8 0 8 BBJL..H.JLCCHAA..M.DD..MI.KEENI.KFFN A98 B99 D98 F98 H99 I98 J99 K97 
8 0 8 BBJ...H.J.CCHAAL.M.DDL.MI.KEENI.KFFN A98 B99 D98 F98 H99 I98 J99 K97 L98 
8 0 8 BBJ...H.JCC.HAAL.M.DDL.MI.KEENI.KFFN A98 B99 C99 D98 F98 H99 I98 J99 K97 L98 
8 0 8 BBJ..MH.JCCMHAAL...DDL..I.KEENI.KFFN A98 B99 C99 D98 F98 H99 I98 J99 K97 L98 M98 
7 0 7 BBJ..MH.JCCMHAAL.N.DDL.NI.KEE.I.KFF. A98 B99 C99 D98 F98 H99 I98 J99 K97 L98 M98 N98 
7 0 7 BBJ..MH.JCCMHAAL.N.DDL.NI.KEE.I.K.FF A98 B99 C99 D98 F97 H99 I98 J99 K97 L98 M98 N98 
8 0 8 .BB..MH..CCMH.JAANI.JDDNI.KLEE..KLFF A96 B94 C99 D96 E99 F97 H97 I95 J95 K97 L96 M98 N98 
8 0 8 .BB..MH.JCCMH.JAAN.DD..NI.KLEEI.KLFF A96 B94 C99 D94 E99 F97 H97 I96 J96 K97 L96 M98 N98 
8 0 8 .BB..MH..CCMH.JAAN..JDDNI.KLEEI.KLFF A96 B94 C99 D96 E99 F97 H97 I96 J95 K97 L96 M98 N98 
8 0 8 .BB..M..JCCMH.JAANH..DDNI.KLEEI.KLFF A96 B94 C99 D96 E99 F97 H96 I96 J96 K97 L96 M98 N98 
8 0 8 BBJ..MH.JCCMH..AAN..KDDNI.KLEEI..LFF A96 B93 C99 D96 E99 F97 H97 I96 J95 K96 L96 M98 N98 
8 0 8 BBJ..MH.JCCMH..AANI..DDNI.KLEE..KLFF A96 B93 C99 D96 E99 F97 H97 I95 J95 K97 L96 M98 N98 
8 0 8 BBJ..MH.JCCMH..AANDD...NI.KLEEI.KLFF A96 B93 C99 D93 E99 F97 H97 I96 J95 K97 L96 M98 N98 
8 0 8 BBJ..MH.JCCMH..AAN..DD.NI.KLEEI.KLFF A96 B93 C99 D95 E99 F97 H97 I96 J95 K97 L96 M98 N98 
8 0 8 BBJ..MH.JCCMHAA..N...DDNI.KLEEI.KLFF A94 B93 C99 D96 E99 F97 H97 I96 J95 K97 L96 M98 N98 
8 0 8 BBJ..MH.JCCMH.AA.N...DDNI.KLEEI.KLFF A95 B93 C99 D96 E99 F97 H97 I96 J95 K97 L96 M98 N98 
8 0 8 BBJ..M..JCCMH..AANH..DDNI.KLEEI.KLFF A96 B93 C99 D96 E99 F97 H96 I96 J95 K97 L96 M98 N98 
8 0 8 BB...MH.JCCMH.JAAN..KDDNI.KLEEI..LFF A96 B93 C99 D96 E99 F97 H97 I96 J96 K96 L96 M98 N98 
8 0 8 BB...MH.JCCMH.JAANI..DDNI.KLEE..KLFF A96 B93 C99 D96 E99 F97 H97 I95 J96 K97 L96 M98 N98 
8 0 8 BB...MH.JCCMH.JAANDD...NI.KLEEI.KLFF A96 B93 C99 D93 E99 F97 H97 I96 J96 K97 L96 M98 N98 
8 0 8 BB...MH.JCCMH.JAAN..DD.NI.KLEEI.KLFF A96 B93 C99 D95 E99 F97 H97 I96 J96 K97 L96 M98 N98 
8 0 8 BB...MH..CCMH.JAAN..JDDNI.KLEEI.KLFF A96 B93 C99 D96 E99 F97 H97 I96 J95 K97 L96 M98 N98 
8 0 8 BB...M..JCCMH.JAANH..DDNI.KLEEI.KLFF A96 B93 C99 D96 E99 F97 H96 I96 J96 K97 L96 M98 N98 
8 0 8 ...BBMH.JCCMH.JAAN..KDDNI.KLEEI..LFF A96 B96 C99 D96 E99 F97 H97 I96 J96 K96 L96 M98 N98 
8 0 8 ...BBMH.JCCMH.JAAN..DD.NI.KLEEI.KLFF A96 B96 C99 D95 E99 F97 H97 I96 J96 K97 L96 M98 N98 
8 0 8 ...BBM..JCCMH.JAANH..DDNI.KLEEI.KLFF A96 B96 C99 D96 E99 F97 H96 I96 J96 K97 L96 M98 N98 
8 0 8 ..JBBMH.JCCMH..AAN..KDDNI.KLEEI..LFF A96 B96 C99 D96 E99 F97 H97 I96 J97 K96 L96 M98 N98 
8 0 8 ..JBBMH.JCCMH..AAN..DD.NI.KLEEI.KLFF A96 B96 C99 D95 E99 F97 H97 I96 J97 K97 L96 M98 N98 
8 0 8 ..JBBMH.JCCMHAA..N...DDNI.KLEEI.KLFF A94 B96 C99 D96 E99 F97 H97 I96 J97 K97 L96 M98 N98 
8 0 8 ..JBBMH.JCCMH.AA.N...DDNI.KLEEI.KLFF A95 B96 C99 D96 E99 F97 H97 I96 J97 K97 L96 M98 N98 
8 0 8 ...BBMH..CCMH.JAAN..JDDNI.KLEEI.KLFF A96 B96 C99 D96 E99 F97 H97 I96 J95 K97 L96 M98 N98 
8 0 8 H.JBBMH.JCCM...AAN..KDDNI.KLEEI..LFF A96 B96 C99 D96 E99 F97 H98 I96 J97 K96 L96 M98 N98 
8 0 8 H.JBBMH.JCCM...AAN..DD.NI.KLEEI.KLFF A96 B96 C99 D95 E99 F97 H98 I96 J97 K97 L96 M98 N98 
8 0 8 H.JBBMH.JCCMAA...N...DDNI.KLEEI.KLFF A93 B96 C99 D96 E99 F97 H98 I96 J97 K97 L96 M98 N98 
8 0 8 H.JBBMH.JCCM.AA..N...DDNI.KLEEI.KLFF A94 B96 C99 D96 E99 F97 H98 I96 J97 K97 L96 M98 N98 
8 0 8 H.JBBMH.JCCM..AA.N...DDNI.KLEEI.KLFF A95 B96 C99 D96 E99 F97 H98 I96 J97 K97 L96 M98 N98 
8 0 8 H..BBMH..CCM..JAAN..JDDNI.KLEEI.KLFF A96 B96 C99 D96 E99 F97 H98 I96 J95 K97 L96 M98 N98 
8 0 8 ..JBBM..JCCMH..AANH..DDNI.KLEEI.KLFF A96 B96 C99 D96 E99 F97 H96 I96 J97 K97 L96 M98 N98 
8 0 8 H.JBBMH.JCCM...AANI.KDDNI.KLEE...LFF A96 B96 C99 D96 E99 F97 H98 I97 J97 K96 L96 M98 N98 
8 0 8 H.JBBMH.JCCM...AANI.DD.NI.KLEE..KLFF A96 B96 C99 D95 E99 F97 H98 I97 J97 K97 L96 M98 N98 
8 0 8 H.JBBMH.JCCMI..AANI..DDN..KLEE..KLFF A96 B96 C99 D96 E99 F97 H98 I96 J97 K97 L96 M98 N98 
8 0 8 H.JBBMH.JCCMAA...NI..DDNI.KLEE..KLFF A93 B96 C99 D96 E99 F97 H98 I97 J97 K97 L96 M98 N98 
8 0 8 H.JBBMH.JCCM.AA..NI..DDNI.KLEE..KLFF A94 B96 C99 D96 E99 F97 H98 I97 J97 K97 L96 M98 N98 
8 0 8 H.JBBMH.JCCM..AA.NI..DDNI.KLEE..KLFF A95 B96 C99 D96 E99 F97 H98 I97 J97 K97 L96 M98 N98 
8 0 8 H..BBMH.JCCM..JAANI.KDDNI.KLEE...LFF A96 B96 C99 D96 E99 F97 H98 I97 J98 K96 L96 M98 N98 
8 0 8 H..BBMH.JCCMI.JAANI..DDN..KLEE..KLFF A96 B96 C99 D96 E99 F97 H98 I96 J98 K97 L96 M98 N98 
8 0 8 H..BBMH..CCM..JAANI.JDDNI.KLEE..KLFF A96 B96 C99 D96 E99 F97 H98 I97 J97 K97 L96 M98 N98 
8 0 8 H..BBMH.JCCM..JAANI.DD.NI.KLEE..KLFF A96 B96 C99 D97 E99 F97 H98 I97 J98 K97 L96 M98 N98 
8 0 8 HBB..MH.JCCM..JAANIDD..NI.KLEE..KLFF A96 B94 C99 D98 E99 F97 H98 I97 J98 K97 L96 M98 N98 
8 0 8 H.BB.MH.JCCM..JAANIDD..NI.KLEE..KLFF A96 B95 C99 D98 E99 F97 H98 I97 J98 K97 L96 M98 N98 
8 0 8 H..BBMH.JCCMI.JAANIDD..N..KLEE..KLFF A96 B96 C99 D98 E99 F97 H98 I96 J98 K97 L96 M98 N98 
8 0 8 H..BBMH.JCCM..JAAN..DD.NI.KLEEI.KLFF A96 B96 C99 D97 E99 F97 H98 I98 J98 K97 L96 M98 N98 
8 0 8 ...BBM..JCCMH.JAANHDD..NI.KLEEI.KLFF A96 B96 C99 D98 E99 F97 H96 I98 J98 K97 L96 M98 N98 
8 0 8 HBB..MH.JCCM..JAAN.DD..NI.KLEEI.KLFF A96 B94 C99 D98 E99 F97 H98 I98 J98 K97 L96 M98 N98 
8 0 8 H.BB.MH.JCCM..JAAN.DD..NI.KLEEI.KLFF A96 B95 C99 D98 E99 F97 H98 I98 J98 K97 L96 M98 N98 
8 0 8 H..BBMH.JCCM..JAANIDDL.NI.KLEE..KFF. A96 B96 C99 D98 E99 F96 H98 I97 J98 K97 L97 M98 N98 
8 0 8 HBB..MH.JCCM..JAAN.DDL.NI.KLEEI.KFF. A96 B94 C99 D98 E99 F96 H98 I98 J98 K97 L97 M98 N98 
8 0 8 H.BB.MH.JCCM..JAAN.DDL.NI.KLEEI.KFF. A96 B95 C99 D98 E99 F96 H98 I98 J98 K97 L97 M98 N98 
8 0 8 H..BBMH.JCCMI.JAANIDDL.N..KLEE..K.FF A96 B96 C99 D98 E99 F97 H98 I96 J98 K97 L97 M98 N98 
8 0 8 ..BB.MH.JCCMH.JAANDDKL.NI.KLEEI...FF A96 B95 C99 D97 E99 F97 H99 I98 J98 K96 L97 M98 N98 
8 0 8 .BB..MH.JCCMH.JAANDDKL.NI.KLEEI...FF A96 B94 C99 D97 E99 F97 H99 I98 J98 K96 L97 M98 N98 
8 0 8 H.BB.MH.JCCM..JAANDDKL.NI.KLEEI...FF A96 B95 C99 D97 E99 F97 H98 I98 J98 K96 L97 M98 N98 
8 0 8 HBB..MH.JCCM..JAANDDKL.NI.KLEEI...FF A96 B94 C99 D97 E99 F97 H98 I98 J98 K96 L97 M98 N98 
8 0 8 H.JBBMH.JCCMI..AANIDDL.N..KLEE..K.FF A96 B96 C99 D96 E99 F97 H98 I96 J97 K97 L97 M98 N98 
8 0 8 ..JBBM..JCCMH..AANHDDL.NI.KLEEI.K.FF A96 B96 C99 D96 E99 F97 H96 I98 J97 K97 L97 M98 N98 
8 0 8 ...BBM..JCCMH.JAANHDDL.NI.KLEEI.K.FF A96 B96 C99 D98 E99 F97 H98 I98 J98 K97 L97 M98 N98 
8 0 8 BB...MH.JCCMH.JAANIDDL.NI.KLEE..K.FF A96 B99 C99 D98 E99 F97 H99 I97 J98 K97 L97 M98 N98 
8 0 8 BB...M..JCCMH.JAANHDDL.NI.KLEEI.K.FF A96 B99 C99 D98 E99 F97 H98 I98 J98 K97 L97 M98 N98 
8 0 8 BBJ..MH.JCCMH..AANIDDL.NI.KLEE..K.FF A96 B99 C99 D98 E99 F97 H99 I97 J99 K97 L97 M98 N98 
8 0 8 BBJ..M..JCCMH..AANHDDL.NI.KLEEI.K.FF A96 B99 C99 D98 E99 F97 H98 I98 J99 K97 L97 M98 N98 
8 0 8 BBJ..MH.JCCMHAA..NDD.L.NI.KLEEI.K.FF A98 B99 C99 D97 E99 F97 H99 I98 J99 K97 L97 M98 N98 
8 0 8 BBJ..MH.JCCMHAA..N.DD..NI.KLEEI.KLFF A98 B99 C99 D98 E99 F97 H99 I98 J99 K97 L96 M98 N98 
8 0 8 BBJ..MH.JCCMHAAL.NDD.L.NI.K.EEI.K.FF A98 B99 C99 D97 E99 F97 H99 I98 J99 K97 L98 M98 N98 
8 0 8 BBJ..MH.JCCMHAAL.NDD.L.NI.KEE.I.K.FF A98 B99 C99 D97 F97 H99 I98 J99 K97 L98 M98 N98 
8 0 8 BBJ..MH.JCCMHAAL.NDD.L.NI.KEE.I.KFF. A98 B99 C99 D97 F98 H99 I98 J99 K97 L98 M98 N98 
8 0 8 BBJ...H.JCCMHAAL.M.DDL..I.KEENI.KFFN A98 B99 C99 D98 F98 H99 I98 J99 K97 L98 M99 
8 0 8 BBJL..H.JLCCHAA..M..DD.MI.KEENI.KFFN A98 B99 D99 F98 H99 I98 J99 K97 
8 0 8 BBJL..H.JLCCH.AA.M...DDMI.KEENI.KFFN A97 B99 F98 H99 I98 J99 K97 
8 0 8 BBJL....JLCCHAA..MH..DDMI.KEENI.KFFN A98 B99 F98 H98 I98 J99 K97 
8 0 8 BBJ...H.JLCCHAAL.M...DDMI.KEENI.KFFN A98 B99 F98 H99 I98 J99 K97 L99 
8 0 8 BBJL..H.JLCCHAA..MI.KDDMI.KEEN...FFN A98 B99 F98 H99 I97 J99 K98 
8 0 8 BBJL....JLCCHAA..MH.KDDMI.KEENI..FFN A98 B99 F98 H98 I98 J99 K98 
8 0 8 BBJ...H.JLCCHAAL.M..KDDMI.KEENI..FFN A98 B99 F98 H99 I98 J99 K98 L99 
8 0 8 BBJL..H.JLCCH..AAMI.KDDMI.KEEN..FF.N B99 F97 H99 I97 J99 K98 
8 0 8 BBJL..H.JLCCH.KAAM..KDDMI..EENI.FF.N B99 F97 H99 I98 J99 K97 
8 0 8 BBJL..H.JLCCHAA..M..KDDMI.KEENI.FF.N A98 B99 F97 H99 I98 J99 K98 
8 0 8 BBJL....JLCCH..AAMH.KDDMI.KEENI.FF.N B99 F97 H98 I98 J99 K98 
8 0 8 BBJL..H.JLCCH..AAMI.KDDMI.KEEN.FF..N B99 F96 H99 I97 J99 K98 
8 0 8 BBJL..H.JLCCH.KAAM..KDDMI..EENIFF..N B99 F96 H99 I98 J99 K97 
8 0 8 BBJL..H.JLCCHAA..M..KDDMI.KEENIFF..N A98 B99 F96 H99 I98 J99 K98 
8 0 8 BBJL....JLCCH..AAMH.KDDMI.KEENIFF..N B99 F96 H98 I98 J99 K98 
8 0 8 BBJL..H.JLCCH..AAMI.KDDMI.KEEN...FFN B99 F98 H99 I97 J99 K98 
8 0 8 BBJL..H.JLCCH.KAAM..KDDMI..EENI..FFN B99 F98 H99 I98 J99 K97 
8 0 8 BBJL..H.JLCCH.AA.M..KDDMI.KEENI..FFN A99 B99 F98 H99 I98 J99 K98 
8 0 8 BBJL....JLCCH..AAMH.KDDMI.KEENI..FFN B99 F98 H98 I98 J99 K98 
8 0 8 BB.L..H.JLCCH.JAAM..KDDMI.KEENIFF..N B99 F96 H99 I98 K98 
8 0 8 BB.L..H.JLCCH.JAAM..KDDMI.KEENI.FF.N B99 F97 H99 I98 K98 
8 0 8 BB.L..H.JLCCH.JAAMI.KDDMI.KEEN...FFN B99 F98 H99 I97 K98 
8 0 8 BB.L....JLCCH.JAAMH.KDDMI.KEENI..FFN B99 F98 H98 I98 K98 
8 0 8 BB.L..H.JLCCH.JAAM.DD..MI.KEENI.KFFN B99 D98 F98 H99 I98 K99 
8 0 8 BB.L..H.JLCCH.JAAM..DD.MI.KEENI.KFFN B99 D99 F98 H99 I98 K99 
8 0 8 BB.L....JLCCH.JAAMH..DDMI.KEENI.KFFN B99 F98 H98 I98 K99 
8 0 8 .BBL..H.JLCCH.JAAMI.KDDMI.KEEN...FFN F98 H99 I97 K98 
8 0 8 BB.L..H.JLCCH.JAAMI..DDMI.KEEN..KFFN B99 F98 H99 I97 K99 
8 0 8 .BBL..H.JLCCH.JAAM..KDDMI.KEENI..FFN F98 H99 I98 K98 
8 0 8 .BBL..H.JLCCH.JAAMDD...MI.KEENI.KFFN D97 F98 H99 I98 K99 
8 0 8 .BBL....JLCCH.JAAMH..DDMI.KEENI.KFFN F98 H98 I98 K99 
8 0 8 HBBL..H.JLCC..JAAMI..DDMI.KEEN..KFFN F98 I99 K99 
9 0 9 .BBL..H.JLCCH.JAAMDDK..MI.KEENI..FFN D97 F98 H99 I98 K98 
9 0 9 BB.L..H.JLCCH.JAAMDDK..MI.KEENI..FFN B99 D97 F98 H99 I98 K98 
9 0 9 BBJL..H.JLCCH..AAMDDK..MI.KEENI..FFN B99 D97 F98 H99 I98 J99 K98 
9 0 9 BBJL..H.JLCCH..AAMDDK..MI.KEENIFF..N B99 D97 F96 H99 I98 J99 K98 
9 0 9 BBJL..H.JLCCH..AAMDDK..MI.KEENI.FF.N B99 D97 F97 H99 I98 J99 K98 
9 0 9 BBJL..H.JLCCHAA..MDDK..MI.KEENI..FFN A98 B99 D97 F98 H99 I98 J99 K98 
9 0 9 BBJ...H.J.CCHAAL.MDDKL.MI.KEENI..FFN A98 B99 D97 F98 H99 I98 J99 K98 L98 
9 0 9 BBJ...H.JCC.HAAL.MDDKL.MI.KEENI..FFN A98 B99 C99 D97 F98 H99 I98 J99 K98 L98 
9 0 9 BBJ..MH.JCCMHAAL..DDKL..I.KEENI..FFN A98 B99 C99 D97 F98 H99 I98 J99 K98 L98 M98 
9 0 9 BBJ...H.JCCMHAAL.MDDKL..I.KEENI..FFN A98 B99 C99 D97 F98 H99 I98 J99 K98 L98 M99 
9 0 9 .BBL..H.JLCCH.JAAMI.KDDMI.KEENFF...N F95 H99 I97 K98 
8 0 8 .BBL..H.JLCCH.JAAMI..DDMI.KEENFFK..N F95 H99 I97 K97 
8 0 8 HBBL..H.JLCC..JAAMI..DDMI.KEENFFK..N F95 H98 I97 K97 
9 0 9 HBBL..H.JLCCI.JAAMI..DDM..KEENFFK..N F95 H98 I96 K97 
9 0 9 BB.L..H.JLCCH.JAAMI..DDMI.KEENFFK..N B99 F95 H99 I97 K97 
9 0 9 BBJL..H.JLCCH..AAMI..DDMI.KEENFFK..N B99 F95 H99 I97 J99 K97 
9 0 9 BBJL..H.JLCCHAA..MI..DDMI.KEENFFK..N A98 B99 F95 H99 I97 J99 K97 
9 0 9 HBBL..H.JLCC..JAAMI.KDDMI.KEENFF...N F95 H98 I97 K98 
9 0 9 .BBL..H.JLCCH.JAAMI.KDDMI.KEEN.FF..N F96 H99 I97 K98 
9 0 9 .BBL..H.JLCCH.JAAMI.KDDMI.KEEN..FF.N F97 H99 I97 K98 
9 0 9 BB.L..H.JLCCH.JAAMI.DD.MI.KEEN..KFFN B99 D99 F98 H99 I97 K99 
9 0 9 BB.L....JLCCH.JAAMH.DD.MI.KEENI.KFFN B99 D99 F98 H98 I98 K99 
9 0 9 BB.L..H.JLCCH.JAAMIDD..MI.KEEN..KFFN B99 D98 F98 H99 I97 K99 
9 0 9 BB.L....JLCCH.JAAMHDD..MI.KEENI.KFFN B99 D98 F98 H98 I98 K99 
9 0 9 .BBL....JLCCH.JAAMH.KDDMI.KEENI..FFN B98 F98 H98 I98 K98 
9 0 9 BB.L..H.JLCCH.JAAMI.KDDMI.KEENFF...N B99 F95 H99 I97 K98 
9 0 9 .BBL..H.JLCCH.JAAM..KDDMI.KEENI.FF.N B98 F97 H99 I98 K98 
9 0 9 .BBL..H.JLCCH.JAAM..KDDMI.KEENIFF..N B98 F96 H99 I98 K98 
9 0 9 BBJL..H.JLCCH.KAAM..KDDMIEE..NI..FFN B99 E98 F98 H99 I98 J99 K97 
9 0 9 BBJL..H.JLCCH.KAAM..KDDMI.EE.NI..FFN B99 E99 F98 H99 I98 J99 K97 
9 0 9 BB.L....JLCCH.JAAMH.KDDMI.KEENIFF..N B99 F96 H98 I98 J98 K98 
9 0 9 BBJL..H.JLCCH.KAAM..KDDMIEE..NIFF..N B99 E98 F96 H99 I98 J99 K97 
9 0 9 BBJL..H.JLCCH.KAAM..KDDMI.EE.NIFF..N B99 E99 F96 H99 I98 J99 K97 
9 0 9 BBJL....JLCCH.KAAMH.KDDMI..EENIFF..N B99 F96 H98 I98 J99 K97 
9 0 9 BBJL..H.JLCCH.KAAMI.KDDMI..EEN.FF..N B99 F96 H99 I97 J99 K97 
9 0 9 BB.L..H.JLCCH.JAAMI.KDDMI.KEEN.FF..N B99 F96 H99 I97 J98 K98 
9 0 9 BB.L....JLCCH.JAAMH.KDDMI.KEENI.FF.N B99 F97 H98 I98 J98 K98 
9 0 9 BBJL..H.JLCCH.KAAM..KDDMIEE..NI.FF.N B99 E98 F97 H99 I98 J99 K97 
9 0 9 BBJL..H.JLCCH.KAAM..KDDMI.EE.NI.FF.N B99 E99 F97 H99 I98 J99 K97 
9 0 9 BBJL....JLCCH.KAAMH.KDDMI..EENI.FF.N B99 F97 H98 I98 J99 K97 
9 0 9 BBJL..H.JLCCH..AAMI.KDDMI.KEENFF...N B99 F95 H99 I97 J99 K98 
9 0 9 BBJL..H.JLCCH.KAAMI.KDDMI..EEN..FF.N B99 F97 H99 I97 J99 K97 
9 0 9 BB.L..H.JLCCH.JAAMI.KDDMI.KEEN..FF.N B99 F97 H99 I97 J98 K98 
9 0 9 BBJ...H.JLCCHAAL.M..KDDMI.KEENIFF..N A98 B99 F96 H99 I98 J99 K98 L99 
9 0 9 BBJ...H.JLCCHAAL.M..KDDMI.KEENI.FF.N A98 B99 F97 H99 I98 J99 K98 L99 
9 0 9 BBJL....JLCCHAA..MH.KDDMI.KEENIFF..N A98 B99 F96 H98 I98 J99 K98 
9 0 9 BBJL....JLCCHAA..MH.KDDMI.KEENI.FF.N A98 B99 F97 H98 I98 J99 K98 
9 0 9 BBJL....JLCCH.AA.MH.KDDMI.KEENI..FFN A97 B99 F98 H98 I98 J99 K98 
9 0 9 BBJ.....JLCCHAAL.MH.KDDMI.KEENI..FFN A98 B99 F98 H98 I98 J99 K98 L99 
9 0 9 BBJL..H.JLCCHAA..MI.KDDMI.KEENFF...N A98 B99 F95 H99 I97 J99 K98 
9 0 9 BBJL..H.JLCCHAA..MI.KDDMI.KEEN.FF..N A98 B99 F96 H99 I97 J99 K98 
9 0 9 BBJL..H.JLCCHAA..MI.KDDMI.KEEN..FF.N A98 B99 F97 H99 I97 J99 K98 
9 0 9 BBJL..H.JLCCH.AA.MI.KDDMI.KEEN...FFN A97 B99 F98 H99 I97 J99 K98 
9 0 9 BBJ...H.JLCCHAAL.MI.KDDMI.KEEN...FFN A98 B99 F98 H99 I97 J99 K98 L99 
9 0 9 BBJ.....JLCCHAAL.MH..DDMI.KEENI.KFFN A98 B99 F98 H98 I98 J99 K97 L99 
9 0 9 BBJL....JLCCHAA..MH.DD.MI.KEENI.KFFN A98 B99 D99 F98 H98 I98 J99 K97 
9 0 9 BBJ...H.JLCCHAAL.M..DD.MI.KEENI.KFFN A98 B99 D99 F98 H99 I98 J99 K97 L99 
9 0 9 BBJ..MH.JCCMHAAL.NDDKL.NI.KEE.I..FF. A98 B99 C99 D97 F98 H99 I98 J99 K96 L98 M98 N98 
9 0 9 BBJ..MH.JCCMHAAL.NDDKL.NI.KEE.I...FF A98 B99 C99 D97 F97 H99 I98 J99 K96 L98 M98 N98 
9 0 9 BBJ..MH.JCCMHAAL.NDDKL.NI.K.EEI...FF A98 B99 C99 D97 E99 F97 H99 I98 J99 K96 L98 M98 N98 
9 0 9 H..BBMHCC..M..JAANI.JDDNI.KLEE..KLFF A96 B96 C97 D96 E99 F97 H98 I97 J97 K97 L96 M98 N98 
9 0 9 H..BBMH.CC.M..JAANI.JDDNI.KLEE..KLFF A96 B96 C98 D96 E99 F97 H98 I97 J97 K97 L96 M98 N98 
9 0 9 H..BBMH.JCCMI.JAANI.DD.N..KLEE..KLFF A96 B96 C99 D95 E99 F97 H98 I96 J98 K97 L96 M98 N98 
9 0 9 H.JBBMH.JCCMAA...NI.KDDNI.KLEE...LFF A93 B96 C99 D96 E99 F97 H98 I97 J97 K96 L96 M98 N98 
9 0 9 H.JBBMH.JCCM.AA..NI.KDDNI.KLEE...LFF A94 B96 C99 D96 E99 F97 H98 I97 J97 K96 L96 M98 N98 
9 0 9 H.JBBMH.JCCM..AA.NI.KDDNI.KLEE...LFF A95 B96 C99 D96 E99 F97 H98 I97 J97 K96 L96 M98 N98 
9 0 9 H..BBMH..CCMI.JAANI.JDDN..KLEE..KLFF A96 B96 C99 D96 E99 F97 H98 I94 J95 K97 L96 M98 N98 
9 0 9 H..BBMHCC..M..JAAN..JDDNI.KLEEI.KLFF A96 B96 C97 D96 E99 F97 H98 I96 J95 K97 L96 M98 N98 
9 0 9 H..BBMH.CC.M..JAAN..JDDNI.KLEEI.KLFF A96 B96 C98 D96 E99 F97 H98 I96 J95 K97 L96 M98 N98 
9 0 9 H.JBBMH.JCCMI.AA.NI..DDN..KLEE..KLFF A95 B96 C99 D96 E99 F97 H98 I94 J97 K97 L96 M98 N98 
9 0 9 H.JBBMH.JCCMIAA..NI..DDN..KLEE..KLFF A94 B96 C99 D96 E99 F97 H98 I94 J97 K97 L96 M98 N98 
9 0 9 H.JBBMH.JCCMI..AANI.KDDN..KLEE...LFF A96 B96 C99 D96 E99 F97 H98 I94 J97 K96 L96 M98 N98 
9 0 9 H.JBBMH.JCCMAA...N..KDDNI.KLEEI..LFF A93 B96 C99 D96 E99 F97 H98 I96 J97 K96 L96 M98 N98 
9 0 9 H.JBBMH.JCCM.AA..N..KDDNI.KLEEI..LFF A94 B96 C99 D96 E99 F97 H98 I96 J97 K96 L96 M98 N98 
9 0 9 H.JBBMH.JCCM..AA.N..KDDNI.KLEEI..LFF A95 B96 C99 D96 E99 F97 H98 I96 J97 K96 L96 M98 N98 
9 0 9 ...BBMHCC..MH.JAAN..JDDNI.KLEEI.KLFF A96 B96 C97 D96 E99 F97 H97 I96 J95 K97 L96 M98 N98 
9 0 9 ...BBMH.CC.MH.JAAN..JDDNI.KLEEI.KLFF A96 B96 C98 D96 E99 F97 H97 I96 J95 K97 L96 M98 N98 
9 0 9 ..JBBM..JCCMH.AA.NH..DDNI.KLEEI.KLFF A95 B96 C99 D96 E99 F97 H96 I96 J97 K97 L96 M98 N98 
9 0 9 ..JBBM..JCCMHAA..NH..DDNI.KLEEI.KLFF A94 B96 C99 D96 E99 F97 H96 I96 J97 K97 L96 M98 N98 
9 0 9 ..JBBMH.JCCMHAA..N..KDDNI.KLEEI..LFF A94 B96 C99 D96 E99 F97 H97 I96 J97 K96 L96 M98 N98 
9 0 9 ..JBBMH.JCCMH.AA.N..KDDNI.KLEEI..LFF A95 B96 C99 D96 E99 F97 H97 I96 J97 K96 L96 M98 N98 
