10 0 10 ..CC.MDD.K.MAA.K.NIEEL.NI.JLGGHHJ... 
10 0 10 ..CC.MDD.K.MAA.K.NIEE..NI.JLGGHHJL.. L99 
10 0 10 ..CC.MDD.K.MAA.K.NI..EENI.JLGGHHJL.. E98 L99 
10 0 10 ..CC.MDD.K.MAA.K.NI.JEENI.JLGGHH.L.. E98 J99 L99 
10 0 10 ..CC.MDD.K.MAA.K.NI.JEENI.JLGG.HHL.. E98 H99 J99 L99 
10 0 10 ..CC.MDD.K.MAA.K.N..JEENI.JLGGIHHL.. E98 H99 I99 J99 L99 
10 0 10 ..CC.MDD.K.M.AAK.N..JEENI.JLGGIHHL.. A99 E98 H99 I99 J99 L99 
10 0 10 ..CC.MDD.K.MIAAK.NI.JEEN..JLGG.HHL.. A99 E98 H99 I97 J99 L99 
10 0 10 ..CC.MDD.K.MIAAK.NI.JEEN..JLGGHH.L.. A99 E98 H98 I97 J99 L99 
10 0 10 ..CC.MDD.K.MIAAK.NI..EEN..JLGGHHJL.. A99 E98 H98 I97 J98 L99 
10 0 10 ..CC.MDD.K.MIAAK.NIEE..N..JLGGHHJL.. A99 E96 H98 I97 J98 L99 
10 0 10 ..CC.MDD.K.MIAAK.NIEEL.N..JLGGHHJ... A99 E96 H98 I97 J98 L98 
10 0 10 ..CC.M.DDK.MIAAK.NIEEL.N..JLGGHHJ... A99 D99 E96 H98 I97 J98 L98 
10 0 10 ..CC.M.DDK.M.AAK.NIEEL.NI.JLGGHHJ... A99 D99 E96 H98 I96 J98 L98 
10 0 10 ..CC.M.DDK.M.AAK.NIEE..NI.JLGGHHJL.. A99 D99 E96 H98 I96 J98 L97 
10 0 10 ..CC.M.DDK.M.AAK.NI..EENI.JLGGHHJL.. A99 D99 E94 H98 I96 J98 L97 
10 0 10 ..CC.M.DDK.M.AAK.NI.JEENI.JLGGHH.L.. A99 D99 E94 H98 I96 J97 L97 
10 0 10 ..CC.M.DDK.M.AAK.NI.JEENI.JLGG.HHL.. A99 D99 E94 H97 I96 J97 L97 
10 0 10 I.CC.MIDDK.M.AAK.N..JEEN..JLGG.HHL.. A99 D99 E94 H97 I93 J97 L97 
10 0 10 I.CC.MIDDK.MAA.K.N..JEEN..JLGG.HHL.. A98 D99 E94 H97 I93 J97 L97 
10 0 10 I.CC.MIDDK.MAA.K.N..JEEN..JLGGHH.L.. A98 D99 E94 H96 I93 J97 L97 
10 0 10 I.CC.MIDDK.MAA.K.N...EEN..JLGGHHJL.. A98 D99 E94 H96 I93 J96 L97 
10 0 10 I.CC.MIDDK.MAA.K.NEE...N..JLGGHHJL.. A98 D99 E91 H96 I93 J96 L97 
10 0 10 I.CC.MIDDK.MAA.K.NEE.L.N..JLGGHHJ... A98 D99 E91 H96 I93 J96 L96 
10 0 10 I.CC.MIDDK.MAA.K.NEEJL.N..JLGGHH.... A98 D99 E91 H96 I93 J95 L96 
10 0 10 I.CC.MIDDK.MAA.K.NEEJL.N..JLGG....HH A98 D99 E91 H92 I93 J95 L96 
10 0 10 I.CC.MIDDK.MAA.K.NEEJ..N..JLGG...LHH A98 D99 E91 H92 I93 J95 L95 
10 0 10 I.CC.MIDDK.MAA.K.NEE...N..JLGG..JLHH A98 D99 E91 H92 I93 J94 L95 
10 0 10 I.CC.MIDDK.MAA.K.N...EEN..JLGG..JLHH A98 D99 E88 H92 I93 J94 L95 
10 0 10 I.CC.MIDDK.MAA.K.N..JEEN..JLGG...LHH A98 D99 E88 H92 I93 J93 L95 
10 0 10 I.CC.MIDDK.M.AAK.N..JEEN..JLGG...LHH A97 D99 E88 H92 I93 J93 L95 
10 0 10 ..CC.M.DDK.M.AAK.N..JEENI.JLGGI..LHH A97 D99 E88 H92 I89 J93 L95 
10 0 10 ..CC.M.DDK.M.AAK.N...EENI.JLGGI.JLHH A97 D99 E88 H92 I89 J92 L95 
10 0 10 ..CC.MIDDK.MIAAK.N...EEN..JLGG..JLHH A97 D99 E88 H92 I86 J92 L95 
10 0 10 ..CC.MIDDK.MIAAK.NEE...N..JLGG..JLHH A97 D99 E85 H92 I86 J92 L95 
10 0 10 ..CC.MIDDK.MIAAK.NEE.L.N..JLGG..J.HH A97 D99 E85 H92 I86 J92 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEE.L.N..JLGG..JHH. A97 D99 E85 H91 I86 J92 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEEJL.N..JLGG...HH. A97 D99 E85 H91 I86 J91 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEEJL.N..JLGGHH.... A97 D99 E85 H88 I86 J91 L94 
10 0 10 ..CC.MIDDK.MIAAK.NEEJ..N..JLGGHH.L.. A97 D99 E85 H88 I86 J91 L93 
10 0 10 ..CC.MIDDK.MIAAK.NEEJ..N..JLGG.HHL.. A97 D99 E85 H87 I86 J91 L93 
10 0 10 ..CC.MIDD..MIAAK.NEEJK.N..JLGG.HHL.. A97 D99 E85 H87 I86 J91 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.NEEJK.N..JLGG.HHL.. A97 D97 E85 H87 I86 J91 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.NEEJK.N..JLGGHH.L.. A97 D97 E85 H86 I86 J91 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.NEE.K.N..JLGGHHJL.. A97 D97 E85 H86 I86 J90 K99 L93 
10 0 10 ..CC.MI..DDMIAAK.N.EEK.N..JLGGHHJL.. A97 D97 E84 H86 I86 J90 K99 L93 
10 0 10 ..CC.M...DDM.AAK.NIEEK.NI.JLGGHHJL.. A97 D97 E84 H86 I84 J90 K99 L93 
10 0 10 ..CC.M...DDMAA.K.NIEEK.NI.JLGGHHJL.. A96 D97 E84 H86 I84 J90 K99 L93 
10 0 10 ..CC.M.DD..MAA.K.NIEEK.NI.JLGGHHJL.. A96 D95 E84 H86 I84 J90 K99 L93 
5 0 5 CCJK.MDDJK.M...AANIEE..NI..LGG.HHL.. A89 C96 D94 E68 H67 I70 J72 K97 L81 
5 0 5 CCJK.MDDJK.MIAA..NIEE..N...LGG.HHL.. A87 C96 D94 E68 H67 I71 J72 K97 L81 
5 0 5 CCJK.MDDJK.MI.AA.NIEE..N...LGG.HHL.. A88 C96 D94 E68 H67 I71 J72 K97 L81 
5 0 5 CC.K.MDDJK.MI.JAANIEE..N...LGG.HHL.. A89 C96 D94 E68 H67 I71 J71 K97 L81 
5 0 5 CCJK.MDDJK.MI..AANI..EEN...LGGHH.L.. A89 C96 D94 E66 H68 I71 J72 K97 L81 
5 0 5 CCJK.MDDJK.MI..AANI.EE.N...LGGHH.L.. A89 C96 D94 E67 H68 I71 J72 K97 L81 
5 0 5 CCJK.MDDJK.M...AANIEE..NI..LGGHH.L.. A89 C96 D94 E68 H68 I70 J72 K97 L81 
5 0 5 CCJK.MDDJK.MIAA..NIEE..N...LGGHH.L.. A87 C96 D94 E68 H68 I71 J72 K97 L81 
5 0 5 CCJK.MDDJK.MI.AA.NIEE..N...LGGHH.L.. A88 C96 D94 E68 H68 I71 J72 K97 L81 
5 0 5 CC.K.MDDJK.MI.JAANIEE..N...LGGHH.L.. A89 C96 D94 E68 H68 I71 J71 K97 L81 
5 0 5 CCJK.MDDJK.M...AANIEEL.NI..LGGHH.... A89 C96 D94 E68 H68 I70 J72 K97 L82 
5 0 5 CCJK.MDDJK.MIAA..NIEEL.N...LGGHH.... A87 C96 D94 E68 H68 I71 J72 K97 L82 
5 0 5 CCJK.MDDJK.MI.AA.NIEEL.N...LGGHH.... A88 C96 D94 E68 H68 I71 J72 K97 L82 
5 0 5 CC.K.MDDJK.MI.JAANIEEL.N...LGGHH.... A89 C96 D94 E68 H68 I71 J71 K97 L82 
5 0 5 CCJK.MDDJK.MI..AANIEEL.N...LGG.HH... A89 C96 D94 E68 H69 I71 J72 K97 L82 
5 0 5 CCJK.MDDJK.MI..AANIEEL.N...LGG..HH.. A89 C96 D94 E68 H70 I71 J72 K97 L82 
5 0 5 CCJK.MDDJK.MI..AANIEEL.N...LGG...HH. A89 C96 D94 E68 H71 I71 J72 K97 L82 
5 0 5 CCJK.MDDJK.M...AAN.EEL.NI..LGGI...HH A89 C96 D94 E68 H72 I69 J72 K97 L82 
5 0 5 CCJK.MDDJK.M...AANIEEL.NI..LGG....HH A89 C96 D94 E68 H72 I70 J72 K97 L82 
5 0 5 CCJK.MDDJK.MIAA..NIEEL.N...LGG....HH A87 C96 D94 E68 H72 I71 J72 K97 L82 
5 0 5 CCJK.MDDJK.MI.AA.NIEEL.N...LGG....HH A88 C96 D94 E68 H72 I71 J72 K97 L82 
5 0 5 CC.K.MDDJK.MI.JAANIEEL.N...LGG....HH A89 C96 D94 E68 H72 I71 J71 K97 L82 
5 0 5 CCJK.MDDJK.M...AANIEE..NI..LGG...LHH A89 C96 D94 E68 H72 I70 J72 K97 L83 
5 0 5 CCJK.MDDJK.MIAA..NIEE..N...LGG...LHH A87 C96 D94 E68 H72 I71 J72 K97 L83 
5 0 5 CCJK.MDDJK.MI.AA.NIEE..N...LGG...LHH A88 C96 D94 E68 H72 I71 J72 K97 L83 
5 0 5 CC.K.MDDJK.MI.JAANIEE..N...LGG...LHH A89 C96 D94 E68 H72 I71 J71 K97 L83 
5 0 5 CCJK.MDDJK.MI..AANI.EE.N...LGG...LHH A89 C96 D94 E69 H72 I71 J72 K97 L83 
5 0 5 CCJK.MDDJK.MIAA..NI..EEN...LGG...LHH A87 C96 D94 E70 H72 I71 J72 K97 L83 
5 0 5 CCJK.MDDJK.MI.AA.NI..EEN...LGG...LHH A88 C96 D94 E70 H72 I71 J72 K97 L83 
5 0 5 CC.K.MDD.K.MI.JAANI.JEEN...LGG...LHH A89 C96 D94 E70 H72 I71 J70 K97 L83 
5 0 5 CC.K.MDDJK.MI.JAANI..EEN...LGG...LHH A89 C96 D94 E70 H72 I71 J71 K97 L83 
5 0 5 CCJK.MDDJK.M...AANI..EENI..LGG...LHH A89 C96 D94 E70 H72 I72 J72 K97 L83 
5 0 5 CCJK.MDDJK.M...AAN.EE..NI..LGGI..LHH A89 C96 D94 E68 H72 I73 J72 K97 L83 
5 0 5 CCJK.MDDJK.M...AAN..EE.NI..LGGI..LHH A89 C96 D94 E69 H72 I73 J72 K97 L83 
5 0 5 CCJK.MDDJK.MAA...N...EENI..LGGI..LHH A86 C96 D94 E70 H72 I73 J72 K97 L83 
5 0 5 CCJK.MDDJK.M.AA..N...EENI..LGGI..LHH A87 C96 D94 E70 H72 I73 J72 K97 L83 
5 0 5 CCJK.MDDJK.M..AA.N...EENI..LGGI..LHH A88 C96 D94 E70 H72 I73 J72 K97 L83 
5 0 5 CC.K.MDDJK.M..JAAN...EENI..LGGI..LHH A89 C96 D94 E70 H72 I73 J73 K97 L83 
5 0 5 CC.K.MDD.K.MI..AANI..EEN..JLGG..JLHH A89 C96 D94 E70 H72 I71 J76 K97 L83 
5 0 5 CC.K.MDD.K.M...AANI..EENI.JLGG..JLHH A89 C96 D94 E70 H72 I72 J76 K97 L83 
5 0 5 CC.K.MDD.K.MAA...N...EENI.JLGGI.JLHH A86 C96 D94 E70 H72 I73 J76 K97 L83 
5 0 5 CC.K.MDD.K.M.AA..N...EENI.JLGGI.JLHH A87 C96 D94 E70 H72 I73 J76 K97 L83 
5 0 5 CC.K.MDD.K.M..AA.N...EENI.JLGGI.JLHH A88 C96 D94 E70 H72 I73 J76 K97 L83 
5 0 5 .CCK.MDD.K.M...AAN...EENI.JLGGI.JLHH A89 C95 D94 E70 H72 I73 J76 K97 L83 
5 0 5 CC.K.MDD.K.M...AAN..EE.NI.JLGGI.JLHH A89 C96 D94 E71 H72 I73 J76 K97 L83 
5 0 5 CC.K.MDD.K.M...AAN.EE..NI.JLGGI.JLHH A89 C96 D94 E72 H72 I73 J76 K97 L83 
5 0 5 CC.K.MDD.K.MAA...NEE...NI.JLGGI.JLHH A86 C96 D94 E73 H72 I73 J76 K97 L83 
5 0 5 CC.K.MDD.K.M..AA.NEE...NI.JLGGI.JLHH A88 C96 D94 E73 H72 I73 J76 K97 L83 
5 0 5 .CCK.MDD.K.M...AANEE...NI.JLGGI.JLHH A89 C95 D94 E73 H72 I73 J76 K97 L83 
5 0 5 CCJK.MDDJK.M...AANEE...NI..LGGI..LHH A89 C96 D94 E73 H72 I73 J76 K97 L83 
5 0 5 CC.K.MDDJK.M..JAANEE...NI..LGGI..LHH A89 C96 D94 E73 H72 I73 J77 K97 L83 
5 0 5 .CCK.MDD.K.M..JAANEEJ..NI..LGGI..LHH A89 C95 D94 E73 H72 I73 J78 K97 L83 
5 0 5 CC.K.MDD.K.M...AANEE.L.NI.JLGGI.J.HH A89 C96 D94 E73 H72 I73 J76 K97 L84 
5 0 5 CCJK.MDDJK.M...AANEE.L.NI..LGGI...HH A89 C96 D94 E73 H72 I73 J76 K97 L84 
5 0 5 CC.K.MDDJK.M..JAANEE.L.NI..LGGI...HH A89 C96 D94 E73 H72 I73 J77 K97 L84 
5 0 5 .CCK.MDD.K.M..JAANEEJL.NI..LGGI...HH A89 C95 D94 E73 H72 I73 J78 K97 L84 
5 0 5 CC.K.MDD.K.M..JAANEEJL.NI..LGGI..HH. A89 C96 D94 E73 H73 I73 J78 K97 L84 
5 0 5 CC.K.MDD.K.M..JAANEEJL.NI..LGGI.HH.. A89 C96 D94 E73 H74 I73 J78 K97 L84 
5 0 5 CCJK.MDDJK.M...AANEE.L.NI..LGGIHH... A89 C96 D94 E73 H75 I73 J76 K97 L84 
5 0 5 CC.K.MDDJK.M..JAANEE.L.NI..LGGIHH... A89 C96 D94 E73 H75 I73 J77 K97 L84 
5 0 5 .CCK.MDD.K.M..JAANEEJL.NI..LGGIHH... A89 C95 D94 E73 H75 I73 J78 K97 L84 
5 0 5 CCJK.MDDJK.M...AANEE...NI..LGGIHHL.. A89 C96 D94 E73 H75 I73 J76 K97 L85 
5 0 5 CC.K.MDDJK.M..JAANEE...NI..LGGIHHL.. A89 C96 D94 E73 H75 I73 J77 K97 L85 
5 0 5 .CCK.MDD.K.M..JAANEEJ..NI..LGGIHHL.. A89 C95 D94 E73 H75 I73 J78 K97 L85 
5 0 5 .CCK.M.DDK.M..JAANEEJ..NI..LGGIHHL.. A89 C95 D95 E73 H75 I73 J78 K97 L85 
5 0 5 CC.K.M.DDK.MAA...NEEJ..NI.JLGGIHHL.. A86 C96 D95 E73 H75 I73 J79 K97 L85 
5 0 5 CC.K.M.DDK.M.AA..NEEJ..NI.JLGGIHHL.. A87 C96 D95 E73 H75 I73 J79 K97 L85 
5 0 5 CC.K.M.DDK.M..AA.NEEJ..NI.JLGGIHHL.. A88 C96 D95 E73 H75 I73 J79 K97 L85 
5 0 5 CC.K.MDD.K.M...AANEEJ..NI.JLGGIHHL.. A89 C96 D94 E73 H75 I73 J79 K97 L85 
5 0 5 .CCK.M.DDK.M...AANEEJ..NI.JLGGIHHL.. A89 C95 D95 E73 H75 I73 J79 K97 L85 
5 0 5 CC.K.M.DDK.M..JAANEEJL.NI..LGGIHH... A89 C96 D95 E73 H75 I73 J78 K97 L86 
5 0 5 CC.K.M.DDK.MAA...NEEJL.NI.JLGGIHH... A86 C96 D95 E73 H75 I73 J79 K97 L86 
5 0 5 CC.K.M.DDK.M.AA..NEEJL.NI.JLGGIHH... A87 C96 D95 E73 H75 I73 J79 K97 L86 
5 0 5 CC.K.M.DDK.M..AA.NEEJL.NI.JLGGIHH... A88 C96 D95 E73 H75 I73 J79 K97 L86 
5 0 5 CC.K.MDD.K.M...AANEEJL.NI.JLGGIHH... A89 C96 D94 E73 H75 I73 J79 K97 L86 
5 0 5 .CCK.M.DDK.M...AANEEJL.NI.JLGGIHH... A89 C95 D95 E73 H75 I73 J79 K97 L86 
5 0 5 CC.K.M.DDK.M...AANEEJL.NI.JLGGI.HH.. A89 C96 D95 E73 H76 I73 J79 K97 L86 
5 0 5 CC.K.M.DDK.M...AANEEJL.NI.JLGGI..HH. A89 C96 D95 E73 H77 I73 J79 K97 L86 
5 0 5 CC.K.M.DDK.M..JAANEEJL.NI..LGGI...HH A89 C96 D95 E73 H78 I73 J78 K97 L86 
5 0 5 CC.K.M.DDK.MAA...NEEJL.NI.JLGGI...HH A86 C96 D95 E73 H78 I73 J79 K97 L86 
5 0 5 CC.K.M.DDK.M..AA.NEEJL.NI.JLGGI...HH A88 C96 D95 E73 H78 I73 J79 K97 L86 
5 0 5 CC.K.MDD.K.M...AANEEJL.NI.JLGGI...HH A89 C96 D94 E73 H78 I73 J79 K97 L86 
5 0 5 .CCK.M.DDK.M...AANEEJL.NI.JLGGI...HH A89 C95 D95 E73 H78 I73 J79 K97 L86 
5 0 5 CC.K.M.DDK.M..JAANEEJ..NI..LGGI..LHH A89 C96 D95 E73 H78 I73 J78 K97 L87 
5 0 5 CC.K.MDD.K.M...AANEEJ..NI.JLGGI..LHH A89 C96 D94 E73 H78 I73 J79 K97 L87 
5 0 5 .CCK.M.DDK.M...AANEEJ..NI.JLGGI..LHH A89 C95 D95 E73 H78 I73 J79 K97 L87 
5 0 5 CC.K.M.DDK.M..AA.NEEJ..NI.JLGGI..LHH A90 C96 D95 E73 H78 I73 J79 K97 L87 
5 0 5 CC.K.M.DDK.MAA...NEEJ..NI.JLGGI..LHH A90 C96 D95 E73 H78 I73 J79 K97 L87 
5 0 5 CC.K.MDD.K.M.AA..NEEJ..NI.JLGGI..LHH A91 C96 D94 E73 H78 I73 J79 K97 L87 
5 0 5 .CCK.M.DDK.M.AA..NEEJ..NI.JLGGI..LHH A91 C95 D95 E73 H78 I73 J79 K97 L87 
5 0 5 CC.K.M.DDK.M.AA..N..EE.NI.JLGGI.JLHH A91 C96 D95 E71 H78 I73 J80 K97 L87 
5 0 5 CC.K.M.DDK.M...AANEE...NI.JLGGI.JLHH A89 C96 D95 E73 H78 I73 J80 K97 L87 
5 0 5 CC.K.M.DDK.M..AA.NEE...NI.JLGGI.JLHH A90 C96 D95 E73 H78 I73 J80 K97 L87 
5 0 5 CC.K.M.DDK.MAA...NEE...NI.JLGGI.JLHH A90 C96 D95 E73 H78 I73 J80 K97 L87 
5 0 5 CC.K.MDD.K.M.AA..NEE...NI.JLGGI.JLHH A91 C96 D94 E73 H78 I73 J80 K97 L87 
5 0 5 .CCK.M.DDK.M.AA..NEE...NI.JLGGI.JLHH A91 C95 D95 E73 H78 I73 J80 K97 L87 
5 0 5 CC.K.M.DDK.M.AA..NEEJL.NI.JLGGI...HH A91 C96 D95 E73 H78 I73 J79 K97 L88 
5 0 5 CC.K.M.DDK.M...AANEE.L.NI.JLGGI.J.HH A89 C96 D95 E73 H78 I73 J80 K97 L88 
5 0 5 CC.K.M.DDK.M..AA.NEE.L.NI.JLGGI.J.HH A90 C96 D95 E73 H78 I73 J80 K97 L88 
5 0 5 CC.K.M.DDK.MAA...NEE.L.NI.JLGGI.J.HH A90 C96 D95 E73 H78 I73 J80 K97 L88 
5 0 5 CC.K.MDD.K.M.AA..NEE.L.NI.JLGGI.J.HH A91 C96 D94 E73 H78 I73 J80 K97 L88 
5 0 5 .CCK.M.DDK.M.AA..NEE.L.NI.JLGGI.J.HH A91 C95 D95 E73 H78 I73 J80 K97 L88 
5 0 5 CC.K.M.DDK.M.AA..NEEJL.NI.JLGGI..HH. A91 C96 D95 E73 H79 I73 J79 K97 L88 
5 0 5 CC.K.M.DDK.M...AANEE.L.NI.JLGGI.JHH. A89 C96 D95 E73 H79 I73 J80 K97 L88 
5 0 5 CC.K.M.DDK.M..AA.NEE.L.NI.JLGGI.JHH. A90 C96 D95 E73 H79 I73 J80 K97 L88 
5 0 5 CC.K.M.DDK.MAA...NEE.L.NI.JLGGI.JHH. A90 C96 D95 E73 H79 I73 J80 K97 L88 
5 0 5 CC.K.MDD.K.M.AA..NEE.L.NI.JLGGI.JHH. A91 C96 D94 E73 H79 I73 J80 K97 L88 
5 0 5 .CCK.M.DDK.M.AA..NEE.L.NI.JLGGI.JHH. A91 C95 D95 E73 H79 I73 J80 K97 L88 
5 0 5 CC.K.M.DDK.M...AAN.EEL.NI.JLGGI.JHH. A89 C96 D95 E74 H79 I73 J80 K97 L88 
5 0 5 CC.K.M.DDK.M..AA.N.EEL.NI.JLGGI.JHH. A90 C96 D95 E74 H79 I73 J80 K97 L88 
5 0 5 CC.K.M.DDK.MAA...N.EEL.NI.JLGGI.JHH. A90 C96 D95 E74 H79 I73 J80 K97 L88 
5 0 5 CC.K.MDD.K.M.AA..N.EEL.NI.JLGGI.JHH. A91 C96 D94 E74 H79 I73 J80 K97 L88 
5 0 5 .CCK.M.DDK.M.AA..N.EEL.NI.JLGGI.JHH. A91 C95 D95 E74 H79 I73 J80 K97 L88 
5 0 5 CC.K.M.DDK.M.AA..NIEEL.NI.JLGG..JHH. A91 C96 D95 E74 H79 I74 J80 K97 L88 
5 0 5 CC.K.M.DDK.MI..AANIEEL.N..JLGG..JHH. A89 C96 D95 E74 H79 I75 J80 K97 L88 
5 0 5 CC.K.M.DDK.MI.AA.NIEEL.N..JLGG..JHH. A90 C96 D95 E74 H79 I75 J80 K97 L88 
5 0 5 CC.K.MIDDK.MIAA..N.EEL.N..JLGG..JHH. A91 C96 D95 E74 H79 I74 J80 K97 L88 
5 0 5 CC.K.MDD.K.MIAA..NIEEL.N..JLGG..JHH. A91 C96 D94 E74 H79 I75 J80 K97 L88 
5 0 5 .CCK.M.DDK.MIAA..NIEEL.N..JLGG..JHH. A91 C95 D95 E74 H79 I75 J80 K97 L88 
5 0 5 CC.K.M.DDK.M.AA..N.EEL.NI.JLGGI.J.HH A91 C96 D95 E74 H80 I73 J80 K97 L88 
5 0 5 CC.K.M.DDK.M.AA..NIEEL.NI.JLGG..J.HH A91 C96 D95 E74 H80 I74 J80 K97 L88 
5 0 5 CC.K.M.DDK.MI..AANIEEL.N..JLGG..J.HH A89 C96 D95 E74 H80 I75 J80 K97 L88 
5 0 5 CC.K.M.DDK.MI.AA.NIEEL.N..JLGG..J.HH A90 C96 D95 E74 H80 I75 J80 K97 L88 
5 0 5 CC.K.MIDDK.MIAA..N.EEL.N..JLGG..J.HH A91 C96 D95 E74 H80 I74 J80 K97 L88 
5 0 5 CC.K.MDD.K.MIAA..NIEEL.N..JLGG..J.HH A91 C96 D94 E74 H80 I75 J80 K97 L88 
5 0 5 .CCK.M.DDK.MIAA..NIEEL.N..JLGG..J.HH A91 C95 D95 E74 H80 I75 J80 K97 L88 
5 0 5 CC.K.M.DDK.M.AA..N.EE..NI.JLGGI.JLHH A91 C96 D95 E74 H80 I73 J80 K97 L89 
5 0 5 CC.K.M.DDK.M.AA..NIEE..NI.JLGG..JLHH A91 C96 D95 E74 H80 I74 J80 K97 L89 
5 0 5 CC.K.M.DDK.MI..AANIEE..N..JLGG..JLHH A89 C96 D95 E74 H80 I75 J80 K97 L89 
5 0 5 CC.K.M.DDK.MI.AA.NIEE..N..JLGG..JLHH A90 C96 D95 E74 H80 I75 J80 K97 L89 
5 0 5 CC.K.MIDDK.MIAA..N.EE..N..JLGG..JLHH A91 C96 D95 E74 H80 I74 J80 K97 L89 
5 0 5 CC.K.MDD.K.MIAA..NIEE..N..JLGG..JLHH A91 C96 D94 E74 H80 I75 J80 K97 L89 
5 0 5 .CCK.M.DDK.MIAA..NIEE..N..JLGG..JLHH A91 C95 D95 E74 H80 I75 J80 K97 L89 
5 0 5 CC.K.M.DDK.MIAA..NI.EE.N..JLGG..JLHH A91 C96 D95 E75 H80 I75 J80 K97 L89 
5 0 5 CC.K.M.DDK.M.AA..N...EENI.JLGGI.JLHH A91 C96 D95 E76 H80 I73 J80 K97 L89 
5 0 5 CC.K.M.DDK.M.AA..NI..EENI.JLGG..JLHH A91 C96 D95 E76 H80 I74 J80 K97 L89 
5 0 5 CC.K.M.DDK.MI.AA.NI..EEN..JLGG..JLHH A90 C96 D95 E76 H80 I75 J80 K97 L89 
5 0 5 CC.K.MDD.K.MIAA..NI..EEN..JLGG..JLHH A91 C96 D94 E76 H80 I75 J80 K97 L89 
5 0 5 .CCK.M.DDK.MIAA..NI..EEN..JLGG..JLHH A91 C95 D95 E76 H80 I75 J80 K97 L89 
5 0 5 CC.K.M.DDK.M.AA..NI.JEENI.JLGG...LHH A91 C96 D95 E76 H80 I74 J81 K97 L89 
5 0 5 CC.K.MIDDK.MIAA..N..JEEN..JLGG...LHH A91 C96 D95 E76 H80 I74 J81 K97 L89 
5 0 5 CC.K.MDD.K.MIAA..NI.JEEN..JLGG...LHH A91 C96 D94 E76 H80 I75 J81 K97 L89 
5 0 5 .CCK.M.DDK.MIAA..NI.JEEN..JLGG...LHH A91 C95 D95 E76 H80 I75 J81 K97 L89 
5 0 5 CC.K.M.DDK.MI.AA.NI.JEEN..JLGG...LHH A92 C96 D95 E76 H80 I75 J81 K97 L89 
5 0 5 CC.K.MDD.K.MI..AANI.JEEN..JLGG...LHH A93 C96 D94 E76 H80 I75 J81 K97 L89 
5 0 5 .CCK.M.DDK.MI..AANI.JEEN..JLGG...LHH A93 C95 D95 E76 H80 I75 J81 K97 L89 
5 0 5 CC.K.M.DDK.M...AANI.JEENI.JLGG...LHH A93 C96 D95 E76 H80 I76 J81 K97 L89 
5 0 5 CC.K.M.DDK.MAA...N..JEENI.JLGGI..LHH A90 C96 D95 E76 H80 I77 J81 K97 L89 
5 0 5 CC.K.M.DDK.M.AA..N..JEENI.JLGGI..LHH A91 C96 D95 E76 H80 I77 J81 K97 L89 
5 0 5 CC.K.M.DDK.M..AA.N..JEENI.JLGGI..LHH A92 C96 D95 E76 H80 I77 J81 K97 L89 
5 0 5 CC.K.MDD.K.M...AAN..JEENI.JLGGI..LHH A93 C96 D94 E76 H80 I77 J81 K97 L89 
5 0 5 .CCK.M.DDK.M...AAN..JEENI.JLGGI..LHH A93 C95 D95 E76 H80 I77 J81 K97 L89 
5 0 5 CC.K.MDD.K.M..JAAN..JEENI..LGGI..LHH A93 C96 D94 E76 H80 I77 J82 K97 L89 
5 0 5 .CCK.M.DDK.M..JAAN..JEENI..LGGI..LHH A93 C95 D95 E76 H80 I77 J82 K97 L89 
5 0 5 CC.K.M.DDK.M..JAANI.JEENI..LGG...LHH A93 C96 D95 E76 H80 I78 J82 K97 L89 
5 0 5 CC.K.M.DDK.MI.JAANI.JEEN...LGG...LHH A93 C96 D95 E76 H80 I79 J82 K97 L89 
5 0 5 .CCK.MIDDK.MI.JAAN..JEEN...LGG...LHH A93 C95 D95 E76 H80 I80 J82 K97 L89 
5 0 5 CC.K.MIDDK.MI..AAN..JEEN..JLGG...LHH A93 C96 D95 E76 H80 I80 J83 K97 L89 
5 0 5 CC.K.MIDDK.MIAA..N...EEN..JLGG..JLHH A91 C96 D95 E76 H80 I80 J84 K97 L89 
5 0 5 CC.K.MIDDK.MI.AA.N...EEN..JLGG..JLHH A92 C96 D95 E76 H80 I80 J84 K97 L89 
5 0 5 CC.K.M.DDK.M...AAN...EENI.JLGGI.JLHH A93 C96 D95 E76 H80 I77 J84 K97 L89 
5 0 5 CC.K.M.DDK.M...AANI..EENI.JLGG..JLHH A93 C96 D95 E76 H80 I78 J84 K97 L89 
5 0 5 CC.K.M.DDK.MI..AANI..EEN..JLGG..JLHH A93 C96 D95 E76 H80 I79 J84 K97 L89 
5 0 5 .CCK.MIDDK.MI..AAN...EEN..JLGG..JLHH A93 C95 D95 E76 H80 I80 J84 K97 L89 
5 0 5 CC.K.MIDDK.MI..AAN..EE.N..JLGG..JLHH A93 C96 D95 E77 H80 I80 J84 K97 L89 
5 0 5 CC.K.MIDDK.MI..AAN.EE..N..JLGG..JLHH A93 C96 D95 E78 H80 I80 J84 K97 L89 
5 0 5 CC.K.MIDDK.MIAA..NEE...N..JLGG..JLHH A91 C96 D95 E79 H80 I80 J84 K97 L89 
